KEV,INTENSITY
0.39549,4.64765
0.40325,4.59903
0.411,4.56528
0.41876,4.52378
0.42651,4.48893
0.43427,4.45383
0.44202,4.41215
0.44978,4.36943
0.45753,4.3291
0.46529,4.28215
0.47304,4.2535
0.4808,4.2107
0.48855,4.1759
0.4963,4.14353
0.50406,4.09838
0.51181,4.0647
0.51957,4.02643
0.52732,3.9861
0.53508,3.9546
0.54283,3.91683
0.55059,3.88705
0.55834,3.85498
0.5661,3.81385
0.57385,3.78745
0.58161,3.75008
0.58936,3.7145
0.59712,3.6943
0.60487,3.65925
0.61263,3.6311
0.62038,3.61043
0.62814,3.5765
0.63589,3.5456
0.64365,3.516
0.6514,3.47898
0.65915,3.4765
0.66691,3.43498
0.67466,3.41403
0.68242,3.403
0.69017,3.37055
0.69793,3.34183
0.70568,3.32218
0.71344,3.30913
0.72119,3.28383
0.72895,3.26705
0.7367,3.2559
0.74446,3.24563
0.75221,3.22323
0.75997,3.2018
0.76772,3.18883
0.77548,3.16175
0.78323,3.15178
0.79099,3.14825
0.79874,3.12763
0.80649,3.11505
0.81425,3.05893
0.822,3.00693
0.82976,3.01023
0.83751,2.99785
0.84527,3.02253
0.85302,3.0253
0.86078,3.04125
0.86853,3.01368
0.87629,3.0078
0.88404,3.00303
0.8918,2.97818
0.89955,2.9573
0.90731,2.95908
0.91506,2.94435
0.92282,2.9315
0.93057,2.9189
0.93833,2.90848
0.94608,2.88353
0.95384,2.88545
0.96159,2.86703
0.96934,2.86038
0.9771,2.84945
0.98485,2.85208
0.99261,2.84365
1.00036,2.796
1.00812,2.79835
1.01587,2.78243
1.02363,2.77615
1.03138,2.77653
1.03914,2.748
1.04689,2.73288
1.05465,2.74453
1.0624,2.72135
1.07016,2.6909
1.07791,2.69113
1.08567,2.64948
1.09342,2.6571
1.10118,2.65085
1.10893,2.65118
1.11669,2.63623
1.12444,2.63795
1.13219,2.61703
1.13995,2.60773
1.1477,2.58638
1.15546,2.5779
1.16321,2.56455
1.17097,2.55573
1.17872,2.56133
1.18648,2.53198
1.19423,2.53598
1.20199,2.52608
1.20974,2.5212
1.2175,2.50663
1.22525,2.48823
1.23301,2.48963
1.24076,2.47638
1.24852,2.49415
1.25627,2.47908
1.26403,2.47123
1.27178,2.47138
1.27954,2.44843
1.28729,2.43388
1.29504,2.42143
1.3028,2.44625
1.31055,2.42525
1.31831,2.4229
1.32606,2.41178
1.33382,2.42183
1.34157,2.39115
1.34933,2.38478
1.35708,2.40528
1.36484,2.40605
1.37259,2.3762
1.38035,2.37683
1.3881,2.37993
1.39586,2.3573
1.40361,2.37673
1.41137,2.36568
1.41912,2.34995
1.42688,2.35653
1.43463,2.35228
1.44239,2.34898
1.45014,2.3272
1.45789,2.32048
1.46565,2.31968
1.4734,2.3566
1.48116,2.3087
1.48891,2.30738
1.49667,2.33093
1.50442,2.29835
1.51218,2.3264
1.51993,2.29108
1.52769,2.28718
1.53544,2.27783
1.5432,2.32595
1.55095,2.28888
1.55871,2.31255
1.56646,2.29118
1.57422,2.2866
1.58197,2.28253
1.58973,2.32443
1.59748,2.29323
1.60524,2.30885
1.61299,2.3084
1.62074,2.32903
1.6285,2.3034
1.63625,2.29125
1.64401,2.29305
1.65176,2.30788
1.65952,2.30198
1.66727,2.2852
1.67503,2.28683
1.68278,2.27748
1.69054,2.26883
1.69829,2.30643
1.70605,2.2813
1.7138,2.27515
1.72156,2.25805
1.72931,2.23143
1.73707,2.25933
1.74482,2.25863
1.75258,2.22055
1.76033,2.23808
1.76809,2.17663
1.77584,2.1161
1.78359,2.07453
1.79135,2.10233
1.7991,2.1653
1.80686,2.0947
1.81461,2.1697
1.82237,2.16688
1.83012,2.12755
1.83788,2.10455
1.84563,2.07408
1.85339,2.11283
1.86114,2.11853
1.8689,2.08215
1.87665,2.10065
1.88441,2.035
1.89216,2.05148
1.89992,2.05408
1.90767,2.0209
1.91543,1.97985
1.92318,1.99825
1.93094,1.96205
1.93869,1.959
1.94644,1.98175
1.9542,1.96118
1.96195,1.96018
1.96971,1.9433
1.97746,1.95615
1.98522,1.96665
1.99297,1.9477
2.00073,1.88485
2.00848,1.89778
2.01624,1.90135
2.02399,1.86848
2.03175,1.90043
2.0395,1.89115
2.04726,1.89965
2.05501,1.85023
2.06277,1.8982
2.07052,1.85305
2.07828,1.8865
2.08603,1.89605
2.09378,1.8857
2.10154,1.88953
2.10929,1.88745
2.11705,1.8831
2.1248,1.87938
2.13256,1.9094
2.14031,1.84573
2.14807,1.88443
2.15582,1.89248
2.16358,1.86013
2.17133,1.89615
2.17909,1.93125
2.18684,1.87365
2.1946,1.86958
2.20235,1.87573
2.21011,1.86588
2.21786,1.8558
2.22562,1.90443
2.23337,1.8676
2.24113,1.89088
2.24888,1.84743
2.25663,1.82773
2.26439,1.8589
2.27214,1.84125
2.2799,1.82668
2.28765,1.83633
2.29541,1.88973
2.30316,1.87158
2.31092,1.83183
2.31867,1.84365
2.32643,1.87635
2.33418,1.86363
2.34194,1.85843
2.34969,1.86588
2.35745,1.83195
2.3652,1.86135
2.37296,1.81568
2.38071,1.8232
2.38847,1.81413
2.39622,1.82893
2.40398,1.80103
2.41173,1.79283
2.41948,1.81788
2.42724,1.78733
2.43499,1.7711
2.44275,1.74818
2.4505,1.75708
2.45826,1.81243
2.46601,1.71325
2.47377,1.73053
2.48152,1.76683
2.48928,1.80605
2.49703,1.73155
2.50479,1.73575
2.51254,1.78185
2.5203,1.75373
2.52805,1.73605
2.53581,1.722
2.54356,1.6638
2.55132,1.68085
2.55907,1.69098
2.56683,1.75065
2.57458,1.74553
2.58233,1.68778
2.59009,1.67753
2.59784,1.7097
2.6056,1.68138
2.61335,1.6319
2.62111,1.65853
2.62886,1.65893
2.63662,1.69415
2.64437,1.7101
2.65213,1.61803
2.65988,1.60893
2.66764,1.59863
2.67539,1.60545
2.68315,1.5573
2.6909,1.5427
2.69866,1.48995
2.70641,1.49348
2.71417,1.59178
2.72192,1.58333
2.72968,1.57493
2.73743,1.51583
2.74518,1.48708
2.75294,1.517
2.76069,1.51998
2.76845,1.4456
2.7762,1.53358
2.78396,1.46473
2.79171,1.45288
2.79947,1.45708
2.80722,1.40513
2.81498,1.43765
2.82273,1.40663
2.83049,1.50368
2.83824,1.4196
2.846,1.46718
2.85375,1.3634
2.86151,1.42935
2.86926,1.37505
2.87702,1.5228
2.88477,1.54485
2.89253,1.39613
2.90028,1.49135
2.90803,1.44915
2.91579,1.49835
2.92354,1.4111
2.9313,1.41445
2.93905,1.49055
2.94681,1.50505
2.95456,1.38138
2.96232,1.39515
2.97007,1.44335
2.97783,1.43063
2.98558,1.47378
2.99334,1.50438
3.00109,1.5213
3.00885,1.4657
3.0166,1.4756
3.02436,1.47663
3.03211,1.5186
3.03987,1.54118
3.04762,1.43853
3.05538,1.4619
3.06313,1.5238
3.07088,1.47918
3.07864,1.50553
3.08639,1.55963
3.09415,1.58183
3.1019,1.5387
3.10966,1.56975
3.11741,1.5529
3.12517,1.55243
3.13292,1.51135
3.14068,1.65748
3.14843,1.64518
3.15619,1.62613
3.16394,1.67783
3.1717,1.69848
3.17945,1.61305
3.18721,1.7228
3.19496,1.68723
3.20272,1.70835
3.21047,1.7084
3.21823,1.7176
3.22598,1.7129
3.23373,1.71895
3.24149,1.6957
3.24924,1.75448
3.257,1.78858
3.26475,1.74268
3.27251,1.77843
3.28026,1.8038
3.28802,1.81763
3.29577,1.78988
3.30353,1.8169
3.31128,1.8576
3.31904,1.88863
3.32679,1.89808
3.33455,1.92695
3.3423,1.92795
3.35006,1.95503
3.35781,1.9737
3.36557,1.9724
3.37332,1.98793
3.38108,1.96983
3.38883,1.98483
3.39658,2.02723
