KEV,INTENSITY
0.38725,4.55503
0.39485,4.51025
0.40244,4.46548
0.41003,4.41983
0.41763,4.37405
0.42522,4.32985
0.43281,4.28448
0.44041,4.23813
0.448,4.19465
0.45559,4.15283
0.46319,4.10795
0.47078,4.06378
0.47837,4.02188
0.48596,3.97453
0.49356,3.9337
0.50115,3.8901
0.50874,3.85265
0.51634,3.81163
0.52393,3.77313
0.53152,3.72878
0.53912,3.69743
0.54671,3.66495
0.5543,3.62188
0.5619,3.58895
0.56949,3.55795
0.57708,3.51903
0.58468,3.4892
0.59227,3.4534
0.59986,3.4232
0.60746,3.3873
0.61505,3.36595
0.62264,3.3316
0.63024,3.3105
0.63783,3.27625
0.64542,3.25303
0.65302,3.23603
0.66061,3.21143
0.6682,3.19128
0.67579,3.15435
0.68339,3.13518
0.69098,3.11298
0.69857,3.09973
0.70617,3.07535
0.71376,3.06308
0.72135,3.03278
0.72895,3.01728
0.73654,2.99435
0.74413,2.973
0.75173,2.96073
0.75932,2.96358
0.76691,2.92295
0.77451,2.91645
0.7821,2.91078
0.78969,2.88895
0.79729,2.87418
0.80488,2.8738
0.81247,2.8515
0.82007,2.82878
0.82766,2.83675
0.83525,2.8134
0.84285,2.78705
0.85044,2.7897
0.85803,2.7756
0.86563,2.74633
0.87322,2.76095
0.88081,2.73875
0.8884,2.71858
0.896,2.72953
0.90359,2.68725
0.91118,2.68715
0.91878,2.6688
0.92637,2.68713
0.93396,2.6662
0.94156,2.66725
0.94915,2.65473
0.95674,2.6495
0.96434,2.64355
0.97193,2.65388
0.97952,2.641
0.98712,2.632
0.99471,2.6091
1.0023,2.6282
1.0099,2.61658
1.01749,2.59063
1.02508,2.6111
1.03268,2.60913
1.04027,2.5651
1.04786,2.5879
1.05546,2.57823
1.06305,2.56548
1.07064,2.5773
1.07823,2.5639
1.08583,2.54153
1.09342,2.52813
1.10101,2.52413
1.10861,2.51543
1.1162,2.50708
1.12379,2.49885
1.13139,2.47998
1.13898,2.48715
1.14657,2.50043
1.15417,2.46048
1.16176,2.4597
1.16935,2.45955
1.17695,2.45113
