KEV,INTENSITY
0.38493,4.47335
0.39248,4.43215
0.40003,4.38705
0.40757,4.34525
0.41512,4.30425
0.42267,4.26245
0.43022,4.2207
0.43777,4.1786
0.44531,4.13945
0.45286,4.0945
0.46041,4.06375
0.46796,4.0123
0.4755,3.98085
0.48305,3.9392
0.4906,3.8977
0.49815,3.86035
0.50569,3.8285
0.51324,3.797
0.52079,3.7477
0.52834,3.7193
0.53589,3.68675
0.54343,3.6546
0.55098,3.6261
0.55853,3.5914
0.56608,3.55805
0.57362,3.51865
0.58117,3.502
0.58872,3.4597
0.59627,3.4321
0.60381,3.39
0.61136,3.36895
0.61891,3.34635
0.62646,3.32505
0.63401,3.29995
0.64155,3.26065
0.6491,3.2309
0.65665,3.2007
0.6642,3.1794
0.67174,3.1708
0.67929,3.13215
0.68684,3.10785
0.69439,3.0877
0.70193,3.04815
0.70948,3.04935
0.71703,3.00985
0.72458,3.00925
0.73213,2.97795
0.73967,2.9785
0.74722,2.9537
0.75477,2.92615
0.76232,2.90335
0.76986,2.8799
0.77741,2.8824
0.78496,2.8512
0.79251,2.83875
0.80005,2.83465
0.8076,2.8188
0.81515,2.8105
0.8227,2.7798
0.83025,2.78165
0.83779,2.7643
0.84534,2.7306
0.85289,2.72215
0.86044,2.71385
0.86798,2.68165
0.87553,2.67725
0.88308,2.68165
0.89063,2.64155
0.89817,2.6375
0.90572,2.62735
0.91327,2.6016
0.92082,2.58975
0.92837,2.5944
0.93591,2.56795
0.94346,2.56415
0.95101,2.5747
0.95856,2.56005
0.9661,2.553
0.97365,2.5193
0.9812,2.5645
0.98875,2.5397
0.99629,2.52875
1.00384,2.50625
1.01139,2.4926
1.01894,2.50115
1.02649,2.4905
1.03403,2.46055
1.04158,2.48285
1.04913,2.4738
1.05668,2.44295
1.06422,2.43205
1.07177,2.4279
1.07932,2.43105
1.08687,2.4502
1.09441,2.4447
1.10196,2.43125
1.10951,2.38785
1.11706,2.41995
1.1246,2.3926
1.13215,2.3944
1.1397,2.37285
1.14725,2.39055
1.1548,2.3969
1.16234,2.39845
1.16989,2.3699
1.17744,2.3599
1.18499,2.39245
1.19253,2.31455
1.20008,2.4116
1.20763,2.36165
1.21518,2.3846
1.22272,2.34825
1.23027,2.358
1.23782,2.3818
1.24537,2.32465
1.25292,2.3672
1.26046,2.3659
1.26801,2.3508
1.27556,2.32525
1.28311,2.3499
1.29065,2.3064
1.2982,2.3086
1.30575,2.3568
1.3133,2.3249
1.32084,2.3659
1.32839,2.3501
1.33594,2.32985
1.34349,2.3423
1.35104,2.34735
1.35858,2.3538
1.36613,2.35645
1.37368,2.3464
1.38123,2.3442
1.38877,2.34925
1.39632,2.34125
1.40387,2.35695
1.41142,2.36445
1.41896,2.3785
1.42651,2.36985
1.43406,2.3525
1.44161,2.3793
1.44916,2.35885
1.4567,2.36505
1.46425,2.3793
1.4718,2.34335
1.47935,2.3561
1.48689,2.3895
1.49444,2.3392
1.50199,2.384
1.50954,2.3434
1.51708,2.34325
1.52463,2.35295
1.53218,2.353
1.53973,2.29
1.54728,2.3366
1.55482,2.35025
1.56237,2.3296
1.56992,2.26615
1.57747,2.30705
1.58501,2.35885
1.59256,2.29985
1.60011,2.30315
1.60766,2.3009
1.6152,2.33135
1.62275,2.3266
1.6303,2.27
1.63785,2.32065
1.6454,2.30485
1.65294,2.3284
1.66049,2.30875
1.66804,2.2954
1.67559,2.29215
1.68313,2.3488
1.69068,2.28895
1.69823,2.26625
1.70578,2.26665
1.71332,2.24785
1.72087,2.2591
1.72842,2.27915
1.73597,2.2773
1.74351,2.2266
1.75106,2.2678
1.75861,2.18465
1.76616,2.19205
1.77371,2.17305
1.78125,2.24785
1.7888,2.1927
1.79635,2.13795
1.8039,2.1762
1.81144,2.17115
1.81899,2.1679
1.82654,2.12715
1.83409,2.0502
1.84163,2.12565
1.84918,2.102
1.85673,2.07475
1.86428,2.0576
1.87183,1.9893
1.87937,2.04075
1.88692,2.0092
1.89447,2.0209
1.90202,1.96845
1.90956,1.95515
1.91711,2.01695
1.92466,1.95205
1.93221,1.9586
1.93975,1.8973
1.9473,1.9466
1.95485,1.9883
1.9624,1.93425
1.96995,1.8595
1.97749,1.84435
1.98504,1.93665
1.99259,1.95095
2.00014,1.80925
2.00768,1.7752
2.01523,1.7677
2.02278,1.8388
2.03033,1.781
2.03787,1.8449
2.04542,1.7985
2.05297,1.81615
2.06052,1.8068
2.06807,1.8302
2.07561,1.8141
2.08316,1.80925
2.09071,1.8726
2.09826,1.78875
2.1058,1.80735
2.11335,1.73235
2.1209,1.74705
2.12845,1.7321
2.13599,1.79975
2.14354,1.80255
2.15109,1.80535
2.15864,1.75565
2.16619,1.75965
2.17373,1.724
2.18128,1.7403
2.18883,1.76285
2.19638,1.7504
2.20392,1.7068
2.21147,1.79665
2.21902,1.7922
2.22657,1.75685
2.23411,1.76705
2.24166,1.78105
2.24921,1.6559
2.25676,1.71015
2.26431,1.8048
2.27185,1.6986
2.2794,1.75065
2.28695,1.7919
2.2945,1.82485
2.30204,1.7287
2.30959,1.75955
2.31714,1.7276
2.32469,1.75965
2.33223,1.7321
2.33978,1.7157
2.34733,1.7364
2.35488,1.74345
2.36243,1.7355
2.36997,1.73055
2.37752,1.8111
2.38507,1.854
2.39262,1.7205
2.40016,1.76285
2.40771,1.74215
2.41526,1.82005
2.42281,1.7157
2.43035,1.71855
2.4379,1.68695
2.44545,1.61085
2.453,1.65905
2.46054,1.6437
2.46809,1.65485
2.47564,1.6379
2.48319,1.682
2.49074,1.55105
2.49828,1.5938
2.50583,1.56195
2.51338,1.5414
2.52093,1.5389
2.52847,1.6879
2.53602,1.57215
2.54357,1.5191
2.55112,1.6053
2.55866,1.6037
2.56621,1.56755
2.57376,1.5352
2.58131,1.55015
2.58886,1.4945
2.5964,1.40645
2.60395,1.4188
2.6115,1.49295
2.61905,1.4976
2.62659,1.3601
2.63414,1.3538
2.64169,1.4742
2.64924,1.38725
2.65678,1.3473
2.66433,1.3802
2.67188,1.3601
2.67943,1.466
2.68698,1.1818
2.69452,1.4311
2.70207,1.39655
2.70962,1.45425
2.71717,1.30955
2.72471,1.23855
2.73226,1.3295
2.73981,1.3741
2.74736,1.301
2.7549,1.22355
2.76245,1.3613
2.77,1.21245
2.77755,1.363
2.7851,1.3266
2.79264,1.30375
2.80019,1.2689
2.80774,1.3085
2.81529,1.2657
2.82283,1.34945
2.83038,1.43695
2.83793,1.2657
2.84548,1.301
2.85302,1.3116
2.86057,1.24285
2.86812,1.33835
2.87567,1.3106
2.88322,1.2763
2.89076,1.28875
2.89831,1.3085
2.90586,1.35205
2.91341,1.42865
2.92095,1.28055
2.9285,1.31875
2.93605,1.42865
2.9436,1.33135
2.95114,1.41205
2.95869,1.2864
2.96624,1.40445
2.97379,1.3005
2.98134,1.26705
2.98888,1.3741
2.99643,1.3217
3.00398,1.2864
3.01153,1.3217
3.01907,1.3406
3.02662,1.3686
3.03417,1.32025
3.04172,1.2829
3.04926,1.39195
3.05681,1.30375
3.06436,1.2559
3.07191,1.38835
3.07946,1.3551
3.087,1.3085
3.09455,1.29665
3.1021,1.2546
3.10965,1.33515
3.11719,1.37095
3.12474,1.3116
3.13229,1.3662
3.13984,1.2864
3.14738,1.39965
3.15493,1.31775
3.16248,1.3222
3.17003,1.4311
3.17757,1.41465
3.18512,1.33135
3.19267,1.42655
3.20022,1.37015
3.20777,1.3222
3.21531,1.3613
3.22286,1.2829
3.23041,1.3309
3.23796,1.3601
3.2455,1.46975
3.25305,1.4614
3.2606,1.48285
3.26815,1.358
3.27569,1.3116
3.28324,1.26705
3.29079,1.50175
3.29834,1.3617
3.30589,1.4058
3.31343,1.358
3.32098,1.4358
3.32853,1.4532
3.33608,1.3406
3.34362,1.272
3.35117,1.3976
3.35872,1.35205
3.36627,1.3617
3.37381,1.46975
3.38136,1.4213
3.38891,1.29885
3.39646,1.4375
3.40401,1.29555
3.41155,1.5185
3.4191,1.3005
3.42665,1.3388
3.4342,1.4548
3.44174,1.4334
3.44929,1.53665
3.45684,1.5167
3.46439,1.49045
3.47193,1.4771
3.47948,1.32025
3.48703,1.40975
3.49458,1.47075
3.50213,1.35205
3.50967,1.51915
3.51722,1.4614
3.52477,1.62765
3.53232,1.5056
3.53986,1.5892
3.54741,1.47615
3.55496,1.5536
3.56251,1.5798
3.57005,1.55615
3.5776,1.4945
3.58515,1.5043
3.5927,1.5613
3.60025,1.5441
3.60779,1.64625
3.61534,1.60745
3.62289,1.6316
3.63044,1.64335
3.63798,1.7075
3.64553,1.6165
3.65308,1.64815
3.66063,1.6379
3.66817,1.658
3.67572,1.66625
3.68327,1.5731
3.69082,1.6778
3.69837,1.6379
