KEV,INTENSITY
0.38264,4.29252
0.39014,4.24149
0.39764,4.19078
0.40515,4.14258
0.41265,4.09314
0.42015,4.04622
0.42765,3.99813
0.43516,3.95103
0.44266,3.90651
0.45016,3.85997
0.45767,3.81548
0.46517,3.77297
0.47267,3.73199
0.48017,3.68766
0.48768,3.6472
0.49518,3.60714
0.50268,3.56845
0.51018,3.52972
0.51769,3.49306
0.52519,3.45668
0.53269,3.42095
0.5402,3.38714
0.5477,3.35514
0.5552,3.3235
0.5627,3.28942
0.57021,3.26065
0.57771,3.2311
0.58521,3.202
0.59271,3.17551
0.60022,3.14849
0.60772,3.12103
0.61522,3.09577
0.62272,3.07372
0.63023,3.04817
0.63773,3.02796
0.64523,3.00268
0.65274,2.98627
0.66024,2.96299
0.66774,2.94176
0.67524,2.92628
0.68275,2.90375
0.69025,2.88513
0.69775,2.86966
0.70525,2.85504
0.71276,2.83873
0.72026,2.8226
0.72776,2.80772
0.73527,2.79121
0.74277,2.78048
0.75027,2.76746
0.75777,2.74885
0.76528,2.73847
0.77278,2.7269
0.78028,2.71307
0.78778,2.70527
0.79529,2.69108
0.80279,2.68004
0.81029,2.66731
0.8178,2.65242
0.8253,2.64497
0.8328,2.63586
0.8403,2.62077
0.84781,2.6112
0.85531,2.59657
0.86281,2.58507
0.87031,2.58384
0.87782,2.56139
0.88532,2.55232
0.89282,2.53973
0.90033,2.5313
0.90783,2.51874
0.91533,2.51583
0.92283,2.49746
0.93034,2.48941
0.93784,2.48104
0.94534,2.46357
0.95284,2.45859
0.96035,2.44585
0.96785,2.43914
0.97535,2.43075
0.98285,2.4241
0.99036,2.41193
0.99786,2.40492
1.00536,2.3985
1.01287,2.38243
1.02037,2.37911
1.02787,2.36497
1.03537,2.35799
1.04288,2.35304
1.05038,2.34413
1.05788,2.33108
1.06538,2.32831
1.07289,2.32231
1.08039,2.31489
1.08789,2.30621
1.0954,2.29314
1.1029,2.28954
1.1104,2.27983
1.1179,2.26396
1.12541,2.25608
1.13291,2.25526
1.14041,2.24477
1.14791,2.22959
1.15542,2.23266
1.16292,2.22633
1.17042,2.21095
1.17793,2.19344
1.18543,2.2008
1.19293,2.18568
1.20043,2.18659
1.20794,2.1718
1.21544,2.17153
1.22294,2.16505
1.23044,2.15345
1.23795,2.14907
1.24545,2.14428
1.25295,2.1441
1.26046,2.13317
1.26796,2.12929
1.27546,2.11287
1.28296,2.12469
1.29047,2.11207
1.29797,2.11212
1.30547,2.10701
1.31297,2.09764
1.32048,2.1036
1.32798,2.10304
1.33548,2.11111
1.34298,2.10207
1.35049,2.0926
1.35799,2.10208
1.36549,2.08636
1.373,2.09115
1.3805,2.08995
1.388,2.09449
1.3955,2.0869
1.40301,2.09217
1.41051,2.08419
1.41801,2.07479
1.42551,2.08884
1.43302,2.08313
1.44052,2.0882
