2.74022,1.5179
2.74766,1.47165
2.75511,1.46796
2.76255,1.48537
2.77,1.48612
2.77745,1.46651
2.78489,1.46319
2.79234,1.46001
2.79978,1.46915
2.80723,1.48267
2.81468,1.49753
2.82212,1.43481
2.82957,1.44831
2.83702,1.49107
2.84446,1.42263
2.85191,1.43344
2.85935,1.42223
2.8668,1.4916
2.87425,1.46171
2.88169,1.47549
2.88914,1.48752
2.89659,1.43317
2.90403,1.43805
2.91148,1.43509
2.91892,1.44671
2.92637,1.39776
2.93382,1.43126
2.94126,1.47056
2.94871,1.37481
2.95616,1.43873
2.9636,1.44326
2.97105,1.43558
2.97849,1.50147
2.98594,1.49859
2.99339,1.48006
3.00083,1.4968
3.00828,1.48435
3.01573,1.48198
3.02317,1.46962
3.03062,1.47841
3.03806,1.45043
3.04551,1.43479
3.05296,1.44243
3.0604,1.48603
3.06785,1.46501
3.0753,1.47192
3.08274,1.48868
3.09019,1.45023
3.09763,1.49535
3.10508,1.50248
3.11253,1.4611
3.11997,1.51671
3.12742,1.4924
3.13487,1.51184
3.14231,1.51526
3.14976,1.54184
3.1572,1.50307
3.16465,1.56939
3.1721,1.55692
3.17954,1.53383
3.18699,1.59883
3.19444,1.57002
3.20188,1.58698
3.20933,1.55987
3.21677,1.61335
3.22422,1.61622
3.23167,1.62667
3.23911,1.6163
3.24656,1.66572
3.25401,1.65379
3.26145,1.66952
3.2689,1.66925
3.27634,1.69875
3.28379,1.70645
3.29124,1.71964
3.29868,1.73955
3.30613,1.70893
3.31358,1.73876
3.32102,1.74258
3.32847,1.72797
3.33591,1.75123
3.34336,1.744
3.35081,1.75189
3.35825,1.76085
3.3657,1.79616
3.37315,1.78159
3.38059,1.76561
3.38804,1.79988
3.39548,1.79622
3.40293,1.81609
3.41038,1.82231
3.41782,1.85286
3.42527,1.83831
3.43272,1.85045
3.44016,1.84979
3.44761,1.88222
3.45505,1.90204
3.4625,1.92271
3.46995,1.94192
3.47739,1.96629
3.48484,1.98469
3.49228,1.99152
3.49973,1.99064
3.50718,2.02882
3.51462,2.08744
3.52207,2.11042
3.52952,2.12312
3.53696,2.14992
3.54441,2.15414
3.55185,2.20459
3.5593,2.23086
3.56675,2.23489
3.57419,2.28059
3.58164,2.2869
3.58909,2.32494
3.59653,2.34052
3.60398,2.35265
3.61142,2.37444
3.61887,2.38711
3.62632,2.41884
3.63376,2.43366
3.64121,2.43263
3.64866,2.4288
3.6561,2.44842
3.66355,2.44754
3.67099,2.44735
3.67844,2.44888
3.68589,2.45926
3.69333,2.44474
3.70078,2.44912
3.70823,2.44158
3.71567,2.44364
3.72312,2.42915
3.73056,2.43919
3.73801,2.40035
3.74546,2.39452
3.7529,2.37883
3.76035,2.36757
3.7678,2.331
3.77524,2.31092
3.78269,2.30034
3.79013,2.25759
3.79758,2.24227
3.80503,2.20969
3.81247,2.16459
3.81992,2.14776
3.82737,2.10931
3.83481,2.06681
3.84226,2.06262
3.8497,2.0291
3.85715,2.03235
3.8646,2.02524
3.87204,2.0127
3.87949,2.01943
3.88694,1.99358
3.89438,1.97949
3.90183,1.95038
3.90927,1.92042
3.91672,1.92224
3.92417,1.89306
3.93161,1.87774
3.93906,1.86599
3.94651,1.8757
3.95395,1.86915
3.9614,1.83825
3.96884,1.87945
3.97629,1.85467
3.98374,1.85814
3.99118,1.84475
3.99863,1.82775
4.00608,1.83028
4.01352,1.81595
4.02097,1.82874
4.02841,1.81977
4.03586,1.82618
4.04331,1.81815
4.05075,1.82329
4.0582,1.7954
4.06565,1.7989
4.07309,1.77869
4.08054,1.7894
4.08798,1.75418
4.09543,1.72142
4.10288,1.74619
4.11032,1.73861
4.11777,1.71332
4.12522,1.72953
4.13266,1.70942
4.14011,1.69239
4.14755,1.70174
4.155,1.67758
4.16245,1.68033
4.16989,1.65584
4.17734,1.65281
4.18478,1.68792
4.19223,1.67548
4.19968,1.64383
4.20712,1.61499
4.21457,1.61365
4.22202,1.61836
4.22946,1.62183
4.23691,1.66092
4.24435,1.64254
4.2518,1.58779
4.25925,1.61802
4.26669,1.62635
4.27414,1.66221
4.28159,1.66192
4.28903,1.68508
4.29648,1.69289
4.30392,1.69938
4.31137,1.71562
4.31882,1.69922
4.32626,1.72652
4.33371,1.70815
4.34116,1.75791
4.3486,1.76103
4.35605,1.76429
4.36349,1.77529
4.37094,1.8213
4.37839,1.80317
4.38583,1.83254
4.39328,1.85893
4.40073,1.86492
4.40817,1.86212
4.41562,1.89526
4.42306,1.90455
4.43051,1.90946
4.43796,1.91117
4.4454,1.92884
4.45285,1.94145
4.4603,1.93832
4.46774,1.93625
4.47519,1.95287
4.48263,1.96271
4.49008,1.95549
4.49753,1.97477
4.50497,1.95767
4.51242,1.94222
4.51987,1.96303
4.52731,1.95445
4.53476,1.95849
4.5422,1.93289
4.54965,1.93992
4.5571,1.91546
4.56454,1.93209
4.57199,1.89617
4.57944,1.8866
4.58688,1.88911
4.59433,1.85011
4.60177,1.83636
4.60922,1.83055
4.61667,1.82215
4.62411,1.77589
4.63156,1.78854
4.63901,1.74885
4.64645,1.75629
4.6539,1.72212
4.66134,1.69317
4.66879,1.72375
4.67624,1.71862
4.68368,1.67475
4.69113,1.67302
4.69858,1.66585
4.70602,1.62847
4.71347,1.67366
4.72091,1.64929
4.72836,1.63105
4.73581,1.54846
4.74325,1.58575
4.7507,1.59598
4.75815,1.57792
4.76559,1.52667
4.77304,1.51908
4.78048,1.53132
4.78793,1.53815
4.79538,1.51196
4.80282,1.54255
4.81027,1.51805
4.81772,1.58049
4.82516,1.59421
4.83261,1.61609
4.84005,1.60015
4.8475,1.59424
4.85495,1.55043
4.86239,1.58692
4.86984,1.5656
4.87728,1.56561
4.88473,1.58661
4.89218,1.56589
4.89962,1.59989
4.90707,1.62405
4.91452,1.59604
4.92196,1.61035
4.92941,1.58622
4.93685,1.59765
4.9443,1.58694
4.95175,1.59239
4.95919,1.58039
4.96664,1.59638
4.97409,1.5669
4.98153,1.56844
4.98898,1.58676
4.99642,1.56975
5.00387,1.55692
5.01132,1.56544
5.01876,1.54983
5.02621,1.55395
5.03366,1.54308
5.0411,1.54857
5.04855,1.55932
5.05599,1.55231
5.06344,1.53494
5.07089,1.59862
5.07833,1.53971
5.08578,1.58135
5.09323,1.55989
5.10067,1.53825
5.10812,1.49668
5.11556,1.53029
5.12301,1.52387
5.13046,1.49928
5.1379,1.52605
5.14535,1.52892
5.1528,1.51072
5.16024,1.54388
5.16769,1.50552
5.17513,1.52309
5.18258,1.49472
5.19003,1.52735
5.19747,1.55336
5.20492,1.53427
5.21237,1.53186
5.21981,1.54275
5.22726,1.56479
5.2347,1.5079
5.24215,1.53635
5.2496,1.59015
5.25704,1.57353
5.26449,1.55569
5.27194,1.51855
5.27938,1.54538
5.28683,1.54897
5.29427,1.57491
5.30172,1.57885
5.30917,1.60482
5.31661,1.59409
5.32406,1.59992
5.33151,1.56833
5.33895,1.58388
5.3464,1.6078
5.35384,1.58997
5.36129,1.62617
5.36874,1.561
5.37618,1.58774
5.38363,1.5869
5.39108,1.59799
5.39852,1.58236
5.40597,1.59983
5.41341,1.60394
5.42086,1.59729
5.42831,1.61161
5.43575,1.6152
5.4432,1.56259
5.45065,1.60957
5.45809,1.59899
5.46554,1.57684
5.47298,1.56793
5.48043,1.53925
5.48788,1.54758
5.49532,1.53473
5.50277,1.51429
5.51022,1.54124
5.51766,1.53907
5.52511,1.50147
5.53255,1.49358
5.54,1.49965
5.54745,1.51701
5.55489,1.47015
5.56234,1.46379
5.56978,1.50928
5.57723,1.45629
5.58468,1.46838
5.59212,1.44239
5.59957,1.45891
5.60702,1.43226
5.61446,1.43114
5.62191,1.43079
5.62935,1.4806
5.6368,1.4518
5.64425,1.44862
5.65169,1.46815
5.65914,1.43992
5.66659,1.43542
5.67403,1.42134
5.68148,1.41498
5.68892,1.45916
5.69637,1.4508
5.70382,1.45217
5.71126,1.48381
5.71871,1.51729
5.72616,1.45469
5.7336,1.46846
5.74105,1.49409
5.74849,1.49845
5.75594,1.50681
5.76339,1.54534
5.77083,1.51942
5.77828,1.51849
5.78573,1.51753
5.79317,1.5151
5.80062,1.59505
5.80806,1.52587
5.81551,1.53056
5.82296,1.54314
5.8304,1.54251
5.83785,1.5949
5.8453,1.62829
5.85274,1.6229
5.86019,1.59709
5.86763,1.65518
5.87508,1.61172
5.88253,1.60557
5.88997,1.61014
5.89742,1.64664
5.90487,1.61885
5.91231,1.60202
5.91976,1.62858
5.9272,1.62584
5.93465,1.63092
5.9421,1.59739
5.94954,1.62159
5.95699,1.62742
5.96444,1.64409
5.97188,1.64789
5.97933,1.61698
5.98677,1.61446
5.99422,1.61773
6.00167,1.60754
6.00911,1.5963
6.01656,1.61673
6.02401,1.61867
6.03145,1.60814
6.0389,1.65006
6.04634,1.64342
6.05379,1.63087
6.06124,1.63302
6.06868,1.6548
6.07613,1.63872
6.08358,1.64342
6.09102,1.68958
6.09847,1.67332
6.10591,1.67711
6.11336,1.72019
6.12081,1.68828
6.12825,1.69949
6.1357,1.75899
6.14315,1.75449
6.15059,1.74781
6.15804,1.76407
6.16548,1.77735
6.17293,1.80188
6.18038,1.82048
6.18782,1.84521
6.19527,1.84379
6.20272,1.90977
6.21016,1.92496
6.21761,1.95322
6.22505,1.93843
6.2325,1.97565
6.23995,1.98268
6.24739,2.00428
6.25484,2.01656
6.26228,2.0544
6.26973,2.09071
6.27718,2.08065
6.28462,2.08051
6.29207,2.12821
6.29952,2.12217
6.30696,2.15042
6.31441,2.15512
6.32185,2.15971
6.3293,2.19282
6.33675,2.18972
6.34419,2.19505
6.35164,2.21092
6.35909,2.2171
6.36653,2.20004
6.37398,2.21199
6.38142,2.21912
6.38887,2.21928
6.39632,2.23005
6.40376,2.2367
6.41121,2.22984
6.41866,2.21929
6.4261,2.21155
6.43355,2.20847
6.44099,2.20334
6.44844,2.17687
6.45589,2.17327
6.46333,2.17238
6.47078,2.17096
6.47823,2.15639
6.48567,2.14925
6.49312,2.11527
6.50056,2.12625
6.50801,2.09954
6.51546,2.10572
6.5229,2.05245
6.53035,2.07465
6.5378,2.04882
6.54524,2.02817
6.55269,2.01162
6.56013,2.02427
6.56758,1.98563
6.57503,1.97907
6.58247,1.98005
6.58992,1.97349
6.59737,1.98205
6.60481,1.97212
6.61226,2.00677
6.6197,1.98035
6.62715,1.97172
6.6346,1.98632
6.64204,1.97875
6.64949,1.99418
6.65694,2.02372
6.66438,2.00922
6.67183,2.0219
6.67927,2.06537
6.68672,2.05622
6.69417,2.0701
6.70161,2.07915
6.70906,2.09812
6.71651,2.08179
6.72395,2.1074
6.7314,2.14581
6.73884,2.18893
6.74629,2.22212
6.75374,2.25942
6.76118,2.27267
6.76863,2.2958
6.77608,2.30502
6.78352,2.32267
6.79097,2.33199
6.79841,2.35439
6.80586,2.3761
6.81331,2.39742
6.82075,2.40185
6.8282,2.41819
6.83565,2.4157
6.84309,2.43198
6.85054,2.45024
6.85798,2.46679
6.86543,2.47234
6.87288,2.48908
6.88032,2.47941
6.88777,2.48747
6.89522,2.49104
6.90266,2.49497
6.91011,2.48937
6.91755,2.49588
6.925,2.49795
6.93245,2.49341
6.93989,2.48597
6.94734,2.48249
6.95478,2.48238
6.96223,2.45519
6.96968,2.44345
6.97712,2.45219
6.98457,2.42075
6.99202,2.39895
6.99946,2.38961
7.00691,2.36088
7.01435,2.35772
7.0218,2.33035
7.02925,2.32732
7.03669,2.30279
7.04414,2.27148
7.05159,2.24465
7.05903,2.23461
7.06648,2.19479
7.07392,2.17119
7.08137,2.13375
7.08882,2.11755
7.09626,2.07093
7.10371,2.05475
7.11116,2.02138
7.1186,1.99902
7.12605,1.94382
7.13349,1.89367
7.14094,1.8713
7.14839,1.84283
7.15583,1.81043
7.16328,1.78426
7.17073,1.76189
7.17817,1.72647
7.18562,1.68193
7.19306,1.68885
7.20051,1.66843
7.20796,1.59901
7.2154,1.60857
7.22285,1.56711
7.2303,1.55528
7.23774,1.55385
7.24519,1.55327
7.25263,1.51549
7.26008,1.47997
7.26753,1.51142
7.27497,1.48799
7.28242,1.40102
7.28987,1.45745
7.29731,1.47157
7.30476,1.48301
7.3122,1.48185
7.31965,1.50193
7.3271,1.50402
7.33454,1.54619
7.34199,1.47197
7.34944,1.492
7.35688,1.51055
7.36433,1.52566
7.37177,1.48573
7.37922,1.50344
7.38667,1.55594
7.39411,1.57438
7.40156,1.53752
7.40901,1.56795
7.41645,1.57338
7.4239,1.58794
7.43134,1.58839
7.43879,1.59849
7.44624,1.62572
7.45368,1.62126
7.46113,1.64322
7.46858,1.64354
7.47602,1.61405
7.48347,1.63891
7.49091,1.68238
7.49836,1.64897
7.50581,1.64224
7.51325,1.68389
7.5207,1.68169
7.52815,1.71995
7.53559,1.71475
7.54304,1.71079
7.55048,1.69119
7.55793,1.69148
7.56538,1.71037
7.57282,1.67881
7.58027,1.69494
7.58772,1.68605
7.59516,1.68084
7.60261,1.68338
7.61005,1.66033
7.6175,1.62879
7.62495,1.65093
7.63239,1.65472
7.63984,1.62879
7.64728,1.59219
7.65473,1.55265
7.66218,1.58655
7.66962,1.55734
7.67707,1.58928
7.68452,1.58504
7.69196,1.54386
7.69941,1.51108
7.70685,1.55375
7.7143,1.53801
7.72175,1.49607
7.72919,1.51395
7.73664,1.46711
7.74409,1.44678
7.75153,1.46052
7.75898,1.40339
7.76642,1.4543
7.77387,1.36355
7.78132,1.38364
7.78876,1.33236
7.79621,1.33539
7.80366,1.31862
7.8111,1.28445
7.81855,1.26694
7.82599,1.29075
7.83344,1.22339
7.84089,1.21149
7.84833,1.19361
7.85578,1.15058
7.86323,1.15137
7.87067,1.1562
7.87812,1.05519
7.88556,1.14156
7.89301,1.12971
7.90046,1.12986
7.9079,1.18497
7.91535,1.12568
7.9228,1.11406
7.93024,1.17819
7.93769,1.11821
7.94513,1.09247
7.95258,1.0445
7.96003,1.10922
7.96747,1.06573
7.97492,1.10142
7.98237,1.03051
7.98981,1.10576
7.99726,1.08026
8.0047,1.16154
8.01215,1.04692
8.0196,1.05847
8.02704,1.07417
8.03449,0.99114
8.04194,1.02331
8.04938,1.10009
8.05683,1.04893
8.06427,1.01258
8.07172,1.02517
8.07917,1.04481
8.08661,1.04683
8.09406,1.04636
8.10151,0.94885
8.10895,1.10192
8.1164,1.07228
8.12384,1.04206
8.13129,1.11395
8.13874,1.03624
8.14618,1.03214
8.15363,1.01516
8.16108,1.04993
8.16852,1.01551
8.17597,0.98857
8.18341,0.9739
8.19086,1.00514
8.19831,0.99267
8.20575,0.95536
8.2132,0.97575
8.22065,0.97894
8.22809,0.99499
8.23554,0.98693
8.24298,0.99517
8.25043,0.94181
8.25788,0.94578
8.26532,0.89341
8.27277,0.95015
8.28022,1.02989
8.28766,0.88048
8.29511,0.97034
8.30255,1.01543
8.31,0.93558
8.31745,0.92112
8.32489,1.01736
8.33234,0.96777
8.33978,0.91332
8.34723,0.86688
8.35468,0.93211
8.36212,0.82691
8.36957,0.83674
8.37702,0.88213
8.38446,0.83728
8.39191,0.92303
8.39935,0.90321
8.4068,0.90461
8.41425,0.93855
8.42169,0.89182
8.42914,0.80863
8.43659,0.89009
8.44403,0.82644
8.45148,0.90665
8.45892,0.81223
8.46637,0.80184
8.47382,0.82038
8.48126,0.75888
8.48871,0.8077
8.49616,0.79713
8.5036,0.6785
8.51105,0.75894
8.51849,0.77501
8.52594,0.80787
8.53339,0.76658
8.54083,0.72791
8.54828,0.76069
8.55573,0.70965
8.56317,0.68256
8.57062,0.77053
8.57806,0.77133
8.58551,0.69594
8.59296,0.67578
8.6004,0.76258
8.60785,0.69893
8.6153,0.56371
8.62274,0.64395
8.63019,0.64815
8.63763,0.65235
8.64508,0.57149
8.65253,0.45314
8.65997,0.63744
8.66742,0.70124
8.67487,0.63813
8.68231,0.55213
8.68976,0.61822
8.6972,0.66223
8.70465,0.6757
8.7121,0.67724
8.71954,0.70611
8.72699,0.61686
8.73444,0.65112
8.74188,0.68539
8.74933,0.58246
8.75677,0.64747
8.76422,0.58221
8.77167,0.59465
8.77911,0.68013
8.78656,0.71351
8.79401,0.69088
8.80145,0.64293
8.8089,0.65315
8.81634,0.67042
8.82379,0.68769
8.83124,0.71351
8.83868,0.74858
8.84613,0.64412
8.85358,0.53967
8.86102,0.65777
8.86847,0.6816
8.87591,0.67876
8.88336,0.67593
8.89081,0.54266
8.89825,0.58417
8.9057,0.62568
8.91315,0.6334
8.92059,0.6105
8.92804,0.57047
8.93548,0.53044
8.94293,0.49972
8.95038,0.57407
8.95782,0.59743
8.96527,0.6208
8.97272,0.55484
8.98016,0.58776
8.98761,0.62242
8.99505,0.65708
9.0025,0.64232
9.00995,0.52382
9.01739,0.59675
9.02484,0.66968
9.03228,0.65764
9.03973,0.67679
9.04718,0.69594
9.05462,0.67077
9.06207,0.65749
9.06952,0.58808
9.07696,0.51867
9.0993,0.49405
9.10675,0.56661
9.11419,0.59276
9.12164,0.49851
9.12909,0.47493
9.13653,0.49199
9.14398,0.51368
9.15142,0.48469
9.15887,0.45571
9.16632,0.55484
9.17376,0.57313
9.18121,0.64516
9.18866,0.47751
9.1961,0.59329
9.20355,0.48806
9.21099,0.50297
9.21844,0.52151
9.22589,0.69378
9.23333,0.68427
9.24078,0.67476
9.24823,0.55484
9.25567,0.5937
9.27801,0.6365
9.28546,0.67714
9.2929,0.4679
9.30035,0.50831
9.3078,0.53736
9.31524,0.56018
9.32269,0.583
9.33013,0.58357
9.33758,0.49199
9.34503,0.53303
9.35247,0.57407
9.35992,0.51069
9.36737,0.60116
9.37481,0.76084
9.38226,0.57768
9.3897,0.69635
9.39715,0.67672
9.4046,0.65708
9.41204,0.66722
9.41949,0.67874
9.42694,0.69026
9.43438,0.69752
9.44183,0.70477
9.44927,0.61607
9.45672,0.57244
9.46417,0.73752
9.47161,0.65356
9.47906,0.6858
9.48651,0.57785
9.49395,0.75879
9.51629,0.557
9.52374,0.60331
9.53118,0.61978
9.53863,0.67786
9.54608,0.66401
9.55352,0.67536
9.56097,0.62689
9.56841,0.60725
9.57586,0.58761
9.58331,0.50529
9.59075,0.71437
9.5982,0.58341
9.60565,0.65262
9.61309,0.67429
9.62054,0.61292
9.62798,0.54739
9.63543,0.63744
9.64288,0.76015
9.65032,0.70991
9.65777,0.68716
9.66522,0.6682
9.67266,0.67741
9.68011,0.65674
9.68755,0.63608
9.695,0.64705
9.70245,0.60914
9.70989,0.73957
9.71734,0.60914
9.72478,0.62568
9.73223,0.74071
9.73968,0.60468
9.74712,0.59722
9.75457,0.58977
9.76202,0.63392
9.76946,0.64653
9.77691,0.73382
9.78435,0.59859
9.7918,0.63392
9.79925,0.62993
9.80669,0.57989
9.81414,0.65938
9.82159,0.4836
9.82903,0.57543
9.83648,0.49945
9.84392,0.56052
9.85137,0.47588
9.85882,0.52755
9.86626,0.57922
9.87371,0.57706
9.88116,0.57354
9.8886,0.56553
9.89605,0.55753
9.90349,0.61944
9.91094,0.64023
9.91839,0.66101
9.92583,0.5765
9.93328,0.49199
9.95562,0.60074
9.96306,0.52193
9.97051,0.4836
9.97796,0.53006
9.9854,0.29535
9.99285,0.37336
10.0003,0.45136
10.00774,0.49945
10.01519,0.55323
10.02263,0.45314
10.03008,0.48306
10.03753,0.51299
10.04497,0.50317
10.05242,0.49336
10.05987,0.46275
10.06731,0.43214
10.07476,0.49714
10.0971,0.44175
10.10454,0.45156
10.11199,0.46138
10.11944,0.5226
10.12688,0.53615
10.13433,0.42158
10.14177,0.50975
10.16411,0.44338
10.17156,0.37391
10.20134,0.35306
10.23113,0.61523
10.23858,0.39809
10.24602,0.4859
10.25347,0.51584
10.2907,0.40939
10.29815,0.4052
10.30559,0.401
10.31304,0.37973
10.32048,0.41859
10.32793,0.24295
10.33538,0.41413
10.34282,0.44784
10.40239,0.40504
10.40984,0.48144
10.41728,0.40743
10.42473,0.33342
