KEV,INTENSITY
0.401791809,4.89065
0.40967008,4.867025
0.41754835,4.834275
0.425426621,4.8172
0.433304892,4.778675
0.441183163,4.74895
0.449061433,4.717925
0.456939704,4.69105
0.464817975,4.657725
0.472696246,4.629675
0.480574516,4.59675
0.488452787,4.57765
0.496331058,4.5432
0.504209329,4.51215
0.5120876,4.48175
0.51996587,4.4526
0.527844141,4.419625
0.535722412,4.39195
0.543600683,4.358325
0.551478953,4.343125
0.559357224,4.3077
0.567235495,4.26735
0.575113766,4.225725
0.582992036,4.18025
0.590870307,4.15755
0.598748578,4.161425
0.606626849,4.133675
0.614505119,4.1104
0.62238339,4.07775
0.630261661,4.05595
0.638139932,4.018975
0.646018203,3.987325
0.653896473,3.964375
0.661774744,3.96225
0.669653015,3.9443
0.677531286,3.92695
0.685409556,3.89485
0.693287827,3.8736
0.701166098,3.85545
0.709044369,3.83215
0.716922639,3.800825
0.72480091,3.781375
0.732679181,3.75395
0.740557452,3.740825
0.748435722,3.7132
0.756313993,3.694925
0.764192264,3.676225
0.772070535,3.6512
0.779948805,3.62305
0.787827076,3.61125
0.795705347,3.579275
0.803583618,3.57415
0.811461889,3.55115
0.819340159,3.535
0.82721843,3.5037
0.835096701,3.490675
0.842974972,3.4671
0.850853242,3.46245
0.858731513,3.432875
0.866609784,3.41745
0.874488055,3.40635
0.882366325,3.392625
0.890244596,3.3758
0.898122867,3.351875
0.906001138,3.335925
0.913879408,3.320475
0.921757679,3.300475
0.92963595,3.302275
0.937514221,3.281375
0.945392491,3.260375
0.953270762,3.252425
0.961149033,3.24355
0.969027304,3.212575
0.976905575,3.195775
0.984783845,3.197625
0.992662116,3.18155
1.000540387,3.1763
1.008418658,3.171325
1.016296928,3.158225
1.024175199,3.140825
1.03205347,3.139625
1.039931741,3.121425
1.047810011,3.099875
1.055688282,3.09745
1.063566553,3.101275
1.071444824,3.08135
1.079323094,3.07495
1.087201365,3.05455
1.095079636,3.049575
1.102957907,3.046625
1.110836177,3.018
1.118714448,3.02015
1.126592719,3.01615
1.13447099,3.00045
1.142349261,2.99125
1.150227531,2.98325
1.158105802,2.974125
1.165984073,2.958225
1.173862344,2.9448
1.181740614,2.94015
1.189618885,2.9392
1.197497156,2.927775
