KEV,INTENSITY
0.38598,4.40768
0.39355,4.36145
0.40112,4.31416
0.40869,4.26721
0.41626,4.22099
0.42383,4.17418
0.43139,4.12996
0.43896,4.08418
0.44653,4.03943
0.4541,3.99662
0.46167,3.95297
0.46923,3.9103
0.4768,3.86768
0.48437,3.82798
0.49194,3.78721
0.49951,3.74781
0.50708,3.71157
0.51464,3.67194
0.52221,3.63687
0.52978,3.60177
0.53735,3.56871
0.54492,3.53384
0.55249,3.50207
0.56005,3.47258
0.56762,3.44232
0.57519,3.4133
0.58276,3.39046
0.59033,3.36408
0.5979,3.33738
0.60546,3.31418
0.61303,3.29029
0.6206,3.26479
0.62817,3.24541
0.63574,3.22663
0.64331,3.20381
0.65087,3.1862
0.65844,3.16648
0.66601,3.14956
0.67358,3.13348
0.68115,3.11535
0.68872,3.09744
0.69628,3.08092
0.70385,3.06762
0.71142,3.05229
0.71899,3.03784
0.72656,3.02027
0.73413,3.01029
0.74169,2.98803
0.74926,2.97739
0.75683,2.96392
0.7644,2.95187
0.77197,2.9385
0.77954,2.92309
0.7871,2.90747
0.79467,2.89878
0.80224,2.88079
0.80981,2.86727
0.81738,2.85451
0.82495,2.83867
0.83251,2.82753
0.84008,2.81036
0.84765,2.80097
0.85522,2.79238
0.86279,2.77806
0.87036,2.76467
0.87792,2.74699
0.88549,2.74574
0.89306,2.72297
0.90063,2.71199
0.9082,2.70215
0.91577,2.68318
0.92333,2.66904
0.9309,2.66306
0.93847,2.64809
0.94604,2.64162
0.95361,2.63918
0.96117,2.6225
0.96874,2.61772
0.97631,2.60916
0.98388,2.60083
0.99145,2.58629
0.99902,2.58104
1.00658,2.57359
1.01415,2.56065
1.02172,2.5544
1.02929,2.53993
1.03686,2.53833
1.04443,2.52035
1.05199,2.50835
1.05956,2.50266
1.06713,2.49239
1.0747,2.48209
1.08227,2.47237
1.08984,2.46321
1.0974,2.45928
1.10497,2.44255
1.11254,2.43537
1.12011,2.41909
1.12768,2.41683
1.13525,2.40837
1.14281,2.39849
1.15038,2.38474
1.15795,2.37443
1.16552,2.36407
1.17309,2.35542
1.18066,2.3487
1.18822,2.33967
1.19579,2.32795
1.20336,2.32204
1.21093,2.309
1.2185,2.30957
1.22607,2.30258
1.23363,2.28549
1.2412,2.27711
1.24877,2.27268
1.25634,2.26739
1.26391,2.2559
1.27148,2.2455
1.27904,2.23868
1.28661,2.23169
1.29418,2.22943
1.30175,2.2212
1.30932,2.21085
1.31689,2.20982
1.32445,2.21488
1.33202,2.19556
1.33959,2.1972
1.34716,2.18942
1.35473,2.19178
1.3623,2.18091
1.36986,2.17364
1.37743,2.17251
1.385,2.17614
1.39257,2.17122
1.40014,2.16033
1.4077,2.15341
1.41527,2.15386
1.42284,2.15846
1.43041,2.13687
1.43798,2.13364
1.44555,2.1352
1.45311,2.12538
1.46068,2.12929
1.46825,2.11955
1.47582,2.114
1.48339,2.11569
1.49096,2.11575
1.49852,2.11508
1.50609,2.0929
1.51366,2.10077
1.52123,2.0923
1.5288,2.08563
1.53637,2.08089
1.54393,2.08285
1.5515,2.07693
1.55907,2.07987
1.56664,2.08187
1.57421,2.06854
1.58178,2.06735
1.58934,2.06793
1.59691,2.05966
1.60448,2.05608
1.61205,2.05694
1.61962,2.05183
1.62719,2.06231
1.63475,2.05794
1.64232,2.05273
1.64989,2.04611
1.65746,2.04892
1.66503,2.05592
1.6726,2.03711
1.68016,2.03243
1.68773,2.03571
1.6953,2.03776
1.70287,2.03692
1.71044,2.04094
1.71801,2.03399
1.72557,2.02482
1.73314,2.01746
1.74071,2.0216
1.74828,2.00264
1.75585,2.0002
1.76342,1.98644
1.77098,1.99403
1.77855,1.98543
1.78612,1.98383
1.79369,1.96791
1.80126,1.94954
1.80883,1.9568
1.81639,1.94338
1.82396,1.93829
1.83153,1.92375
1.8391,1.92007
1.84667,1.91805
1.85423,1.91692
1.8618,1.90313
1.86937,1.88272
1.87694,1.89594
1.88451,1.87993
1.89208,1.877
1.89964,1.8708
1.90721,1.87363
1.91478,1.87544
1.92235,1.86692
1.92992,1.86159
1.93749,1.85588
1.94505,1.85653
1.95262,1.84787
