KEV,INTENSITY
0.39417,4.58528
0.4019,4.5383
0.40963,4.5023
0.41735,4.45808
0.42508,4.40995
0.43281,4.36788
0.44054,4.3332
0.44827,4.29275
0.456,4.25663
0.46373,4.2184
0.47146,4.17913
0.47919,4.14548
0.48691,4.10633
0.49464,4.0602
0.50237,4.0368
0.5101,3.9966
0.51783,3.95815
0.52556,3.93005
0.53329,3.88928
0.54102,3.85913
0.54874,3.81993
0.55647,3.78848
0.5642,3.76595
0.57193,3.7276
0.57966,3.6995
0.58739,3.66805
0.59512,3.6365
0.60285,3.60905
0.61057,3.5838
0.6183,3.54458
0.62603,3.52725
0.63376,3.4958
0.64149,3.4741
0.64922,3.45113
0.65695,3.4305
0.66468,3.39975
0.67241,3.37935
0.68013,3.34758
0.68786,3.34883
0.69559,3.31235
0.70332,3.29783
0.71105,3.26745
0.71878,3.25115
0.72651,3.24433
0.73424,3.213
0.74196,3.1813
0.74969,3.17905
0.75742,3.1755
0.76515,3.14453
0.77288,3.13528
0.78061,3.113
0.78834,3.1054
0.79607,3.083
0.80379,3.07183
0.81152,3.06763
0.81925,3.0407
0.82698,3.0426
0.83471,3.00028
0.84244,2.95298
0.85017,2.9339
0.8579,2.9376
0.86563,2.9105
0.87335,2.92133
0.88108,2.91963
0.88881,2.91368
0.89654,2.91185
0.90427,2.92663
0.912,2.9056
0.91973,2.8853
0.92746,2.8561
0.93518,2.87195
0.94291,2.83665
0.95064,2.8463
0.95837,2.81643
0.9661,2.79023
0.97383,2.82263
0.98156,2.78838
0.98929,2.76415
0.99701,2.77178
1.00474,2.75473
1.01247,2.75533
1.0202,2.75598
1.02793,2.73193
1.03566,2.74685
1.04339,2.71335
1.05112,2.6963
1.05884,2.68295
1.06657,2.68365
1.0743,2.6768
1.08203,2.6794
1.08976,2.6557
1.09749,2.64965
1.10522,2.65313
1.11295,2.64278
1.12068,2.64638
1.1284,2.6108
1.13613,2.61528
1.14386,2.60853
1.15159,2.6193
1.15932,2.59128
1.16705,2.58565
1.17478,2.5785
1.18251,2.59918
1.19023,2.5555
1.19796,2.56403
1.20569,2.5371
1.21342,2.5461
1.22115,2.54838
1.22888,2.5277
1.23661,2.52143
1.24434,2.53543
1.25206,2.5115
1.25979,2.48873
1.26752,2.5055
1.27525,2.47195
1.28298,2.49273
1.29071,2.48738
1.29844,2.44425
1.30617,2.4391
1.3139,2.44448
1.32162,2.42495
1.32935,2.41618
1.33708,2.436
1.34481,2.42405
1.35254,2.39445
1.36027,2.40945
1.368,2.3966
1.37573,2.33915
1.38345,2.36318
1.39118,2.35028
1.39891,2.351
1.40664,2.35045
1.41437,2.31535
1.4221,2.34948
1.42983,2.3269
1.43756,2.32463
1.44528,2.31523
1.45301,2.2819
1.46074,2.32128
1.46847,2.31125
1.4762,2.31603
1.48393,2.30583
1.49166,2.30348
1.49939,2.26833
1.50711,2.28045
1.51484,2.29703
1.52257,2.2953
1.5303,2.32455
1.53803,2.2814
1.54576,2.29468
1.55349,2.31113
1.56122,2.2696
1.56895,2.2757
1.57667,2.28518
1.5844,2.27038
1.59213,2.29795
1.59986,2.2853
1.60759,2.2776
1.61532,2.2998
1.62305,2.26423
1.63078,2.28203
1.6385,2.2611
1.64623,2.27043
1.65396,2.2775
1.66169,2.23653
1.66942,2.27013
1.67715,2.2752
1.68488,2.2467
1.69261,2.23543
1.70033,2.23855
1.70806,2.22503
1.71579,2.25383
1.72352,2.18108
1.73125,2.18475
1.73898,2.1766
1.74671,2.13883
1.75444,2.17028
1.76217,2.15155
1.76989,2.1184
1.77762,2.10385
1.78535,2.1221
1.79308,2.06
1.80081,1.98615
1.80854,1.9537
1.81627,2.0094
1.824,2.0164
1.83172,2.03008
1.83945,2.00683
1.84718,2.0377
1.85491,2.0276
1.86264,2.0422
1.87037,2.03515
1.8781,1.9761
1.88583,1.9689
1.89355,1.94468
1.90128,1.94655
1.90901,1.93668
1.91674,1.9189
1.92447,1.88088
1.9322,1.90075
1.93993,1.8912
1.94766,1.89643
1.95539,1.9333
1.96311,1.92423
1.97084,1.91088
1.97857,1.89258
1.9863,1.85663
1.99403,1.87445
2.00176,1.871
2.00949,1.92383
2.01722,1.85698
2.02494,1.86468
2.03267,1.8083
2.0404,1.80388
2.04813,1.81048
2.05586,1.85863
2.06359,1.8735
2.07132,1.84698
2.07905,1.85525
2.08677,1.84623
2.0945,1.74488
2.10223,1.83915
2.10996,1.87565
2.11769,1.77685
2.12542,1.7941
2.13315,1.77443
2.14088,1.85938
2.1486,1.81763
2.15633,1.8348
2.16406,1.79545
2.17179,1.79198
2.17952,1.79335
2.18725,1.75345
2.19498,1.77778
2.20271,1.79198
2.21044,1.76513
2.21816,1.7509
2.22589,1.74738
2.23362,1.74133
2.24135,1.75705
2.24908,1.777
2.25681,1.73935
2.26454,1.80378
2.27227,1.70875
2.27999,1.76773
2.28772,1.77128
2.29545,1.79853
2.30318,1.72373
2.31091,1.78455
2.31864,1.75478
2.32637,1.73788
2.3341,1.75463
2.34182,1.6864
2.34955,1.74553
2.35728,1.75298
2.36501,1.71055
2.37274,1.75263
2.38047,1.73905
2.3882,1.7701
2.39593,1.71098
2.40366,1.74335
2.41138,1.72993
2.41911,1.71043
2.42684,1.77065
2.43457,1.7075
2.4423,1.71913
2.45003,1.7484
2.45776,1.71795
2.46549,1.75093
2.47321,1.72648
2.48094,1.73005
2.48867,1.6927
2.4964,1.74813
2.50413,1.73613
2.51186,1.7084
2.51959,1.72513
2.52732,1.80308
2.53504,1.72778
2.54277,1.78048
2.5505,1.7641
2.55823,1.74305
2.56596,1.76713
2.57369,1.79403
2.58142,1.76455
2.58915,1.77745
2.59688,1.74428
2.6046,1.73755
2.61233,1.73925
2.62006,1.7699
2.62779,1.7804
2.63552,1.7588
2.64325,1.67943
2.65098,1.70173
2.65871,1.75035
2.66643,1.84363
2.67416,1.7674
2.68189,1.75378
2.68962,1.78678
2.69735,1.77573
2.70508,1.69813
2.71281,1.77278
2.72054,1.73305
2.72826,1.73968
2.73599,1.77903
2.74372,1.74373
2.75145,1.68668
2.75918,1.72713
2.76691,1.75458
