KEV,INTENSITY
0.37793,3.87353
0.38534,3.82363
0.39275,3.77465
0.40016,3.72668
0.40757,3.68288
0.41498,3.63941
0.42239,3.60101
0.4298,3.55666
0.43721,3.51686
0.44462,3.48204
0.45203,3.44273
0.45944,3.40925
0.46685,3.37547
0.47426,3.34421
0.48167,3.31597
0.48909,3.28407
0.4965,3.25797
0.50391,3.22803
0.51132,3.20162
0.51873,3.17657
0.52614,3.14724
0.53355,3.12758
0.54096,3.10592
0.54837,3.08066
0.55578,3.05559
0.56319,3.03437
0.5706,3.01337
0.57801,2.98954
0.58542,2.97475
0.59283,2.95261
0.60024,2.94156
0.60765,2.92046
0.61506,2.90438
0.62247,2.88428
0.62988,2.8611
0.63729,2.85088
0.6447,2.83725
0.65211,2.82058
0.65952,2.81319
0.66693,2.80213
0.67434,2.78635
0.68175,2.78476
0.68917,2.76853
0.69658,2.75466
0.70399,2.74524
0.7114,2.73765
0.71881,2.73787
0.72622,2.72825
0.73363,2.71507
0.74104,2.70848
0.74845,2.69151
0.75586,2.68188
0.76327,2.6783
0.77068,2.67226
0.77809,2.66096
0.7855,2.65264
0.79291,2.64118
0.80032,2.63209
0.80773,2.61991
0.81514,2.61165
0.82255,2.60081
0.82996,2.59439
0.83737,2.58165
0.84478,2.57454
0.85219,2.56024
0.8596,2.55737
0.86701,2.5451
0.87442,2.53535
0.88184,2.52228
0.88925,2.51514
0.89666,2.49649
0.90407,2.48679
0.91148,2.46451
0.91889,2.46014
0.9263,2.43597
0.93371,2.42804
0.94112,2.41748
0.94853,2.40319
0.95594,2.39518
0.96335,2.37865
0.97076,2.36234
0.97817,2.35448
0.98558,2.34097
0.99299,2.33694
1.0004,2.31906
1.00781,2.31372
1.01522,2.2973
1.02263,2.25499
1.03004,2.22087
1.03745,2.18781
1.04486,2.1887
1.05227,2.19599
1.05968,2.21874
1.06709,2.23636
1.07451,2.22351
1.08192,2.23052
1.08933,2.22625
1.09674,2.20807
1.10415,2.20051
1.11156,2.18718
1.11897,2.17863
1.12638,2.16349
1.13379,2.16856
1.1412,2.16511
1.14861,2.14042
1.15602,2.15076
1.16343,2.11897
1.17084,2.13361
1.17825,2.12816
1.18566,2.10865
1.19307,2.1089
1.20048,2.0991
1.20789,2.07986
1.2153,2.06155
1.22271,2.0389
1.23012,2.0373
1.23753,2.04792
1.24494,2.02773
1.25235,2.019
1.25976,2.02289
1.26717,2.01287
1.27459,2.00427
1.282,1.99855
1.28941,1.98443
1.29682,1.98441
1.30423,1.9714
1.31164,1.99702
1.31905,1.98466
1.32646,1.98589
1.33387,1.97748
1.34128,1.98608
1.34869,1.98609
1.3561,1.99468
1.36351,1.98748
1.37092,1.99073
1.37833,2.00586
1.38574,2.01049
1.39315,2.00765
1.40056,2.01004
1.40797,2.01849
1.41538,2.0328
1.42279,2.03151
1.4302,2.02264
1.43761,2.03204
1.44502,2.03397
1.45243,2.022
1.45984,2.02131
1.46726,2.0083
1.47467,2.01429
1.48208,2.00203
1.48949,2.00487
1.4969,1.98584
1.50431,1.9815
1.51172,1.98462
1.51913,1.96399
1.52654,1.97156
1.53395,1.95821
1.54136,1.94318
1.54877,1.93343
1.55618,1.93339
1.56359,1.93387
1.571,1.90863
1.57841,1.90579
1.58582,1.89123
1.59323,1.91112
1.60064,1.91831
1.60805,1.90538
1.61546,1.92927
1.62287,1.90939
1.63028,1.90717
1.63769,1.92133
1.6451,1.9067
1.65251,1.91328
1.65993,1.92189
1.66734,1.92814
1.67475,1.93334
1.68216,1.93879
1.68957,1.93474
1.69698,1.93308
1.70439,1.93937
1.7118,1.9264
1.71921,1.94385
1.72662,1.93799
1.73403,1.92377
1.74144,1.92008
1.74885,1.90746
1.75626,1.90545
1.76367,1.89029
1.77108,1.89245
1.77849,1.87171
1.7859,1.86867
1.79331,1.85092
1.80072,1.84315
1.80813,1.82788
1.81554,1.82072
1.82295,1.80608
1.83036,1.80525
1.83777,1.77988
1.84518,1.78134
1.85259,1.76034
1.86001,1.75357
1.86742,1.74097
1.87483,1.73429
1.88224,1.73616
1.88965,1.72297
1.89706,1.71602
1.90447,1.70205
1.91188,1.71519
1.91929,1.68758
1.9267,1.70667
1.93411,1.65479
1.94152,1.60458
1.94893,1.60108
1.95634,1.58928
1.96375,1.6004
1.97116,1.63507
1.97857,1.63377
1.98598,1.63919
1.99339,1.64356
2.0008,1.62331
2.00821,1.6214
2.01562,1.60812
2.02303,1.60036
2.03044,1.59777
2.03785,1.58858
2.04526,1.54533
2.05268,1.53332
2.06009,1.52772
2.0675,1.54877
2.07491,1.49214
2.08232,1.49533
2.08973,1.47525
2.09714,1.46477
2.10455,1.45037
2.11196,1.47029
2.11937,1.43019
2.12678,1.46349
2.13419,1.43974
2.1416,1.43637
2.14901,1.41645
2.15642,1.43346
2.16383,1.43188
2.17124,1.43078
2.17865,1.44437
2.18606,1.44982
2.19347,1.44943
2.20088,1.47079
2.20829,1.47913
2.2157,1.4773
2.22311,1.48024
2.23052,1.48116
2.23793,1.50618
2.24535,1.49766
2.25276,1.50885
2.26017,1.53981
2.26758,1.51674
2.27499,1.54482
2.2824,1.56913
2.28981,1.53253
2.29722,1.54979
2.30463,1.54691
2.31204,1.51891
2.31945,1.53645
2.32686,1.55096
2.33427,1.52641
2.34168,1.52869
2.34909,1.52172
2.3565,1.51474
2.36391,1.50396
2.37132,1.51742
2.37873,1.48034
2.38614,1.47456
2.39355,1.44667
2.40096,1.4577
2.40837,1.43334
2.41578,1.45027
2.42319,1.46132
2.4306,1.40276
2.43801,1.40868
2.44543,1.41456
2.45284,1.40661
2.46025,1.40049
2.46766,1.40147
2.47507,1.37925
2.48248,1.39455
2.48989,1.39486
2.4973,1.3995
2.50471,1.40617
2.51212,1.41628
2.51953,1.38458
2.52694,1.41683
2.53435,1.40998
2.54176,1.3845
2.54917,1.42123
2.55658,1.39037
2.56399,1.40855
2.5714,1.39856
2.57881,1.41226
2.58622,1.40676
2.59363,1.40989
2.60104,1.43064
2.60845,1.39689
2.61586,1.42657
2.62327,1.43905
2.63068,1.39735
2.6381,1.42872
2.64551,1.42767
2.65292,1.40233
2.66033,1.42684
2.66774,1.39491
2.67515,1.39281
2.68256,1.41436
2.68997,1.42917
2.69738,1.37574
2.70479,1.40908
2.7122,1.38837
2.71961,1.38894
2.72702,1.38077
2.73443,1.36961
2.74184,1.38061
2.74925,1.39305
2.75666,1.40263
2.76407,1.34395
2.77148,1.37336
2.77889,1.36639
2.7863,1.34164
2.79371,1.34122
2.80112,1.33195
2.80853,1.34647
2.81594,1.31677
2.82335,1.34551
2.83077,1.33576
2.83818,1.32149
2.84559,1.3406
2.853,1.31847
2.86041,1.28986
2.86782,1.30581
2.87523,1.29801
2.88264,1.32246
2.89005,1.29176
2.89746,1.28379
2.90487,1.25042
2.91228,1.2762
2.91969,1.20035
2.9271,1.19531
2.93451,1.23285
2.94192,1.22374
2.94933,1.25757
2.95674,1.27233
2.96415,1.29514
2.97156,1.29201
2.97897,1.31005
2.98638,1.29254
2.99379,1.28274
3.0012,1.30148
3.00861,1.28349
3.01602,1.28701
3.02343,1.28583
3.03085,1.28996
3.03826,1.27519
3.04567,1.28748
3.05308,1.28365
3.06049,1.30656
3.0679,1.31004
3.07531,1.32208
3.08272,1.34499
3.09013,1.36594
3.09754,1.34343
3.10495,1.38472
3.11236,1.3836
3.11977,1.36812
3.12718,1.3913
3.13459,1.39232
3.142,1.42732
3.14941,1.45925
3.15682,1.47435
3.16423,1.4977
3.17164,1.54471
3.17905,1.53699
3.18646,1.55405
3.19387,1.56262
3.20128,1.58956
3.20869,1.61394
3.2161,1.63595
3.22352,1.65686
3.23093,1.68332
3.23834,1.68421
3.24575,1.67729
3.25316,1.73205
3.26057,1.72072
3.26798,1.74649
3.27539,1.75982
3.2828,1.78074
3.29021,1.77911
3.29762,1.78703
3.30503,1.80808
3.31244,1.8118
3.31985,1.81581
3.32726,1.81577
3.33467,1.83051
3.34208,1.82651
3.34949,1.83303
3.3569,1.83918
3.36431,1.84033
3.37172,1.84294
3.37913,1.84398
3.38654,1.85842
3.39395,1.87132
3.40136,1.87352
3.40877,1.89793
3.41619,1.9123
3.4236,1.91426
3.43101,1.94522
3.43842,1.96533
3.44583,1.98743
3.45324,2.01592
3.46065,2.03552
3.46806,2.08008
3.47547,2.09222
3.48288,2.12447
3.49029,2.14949
3.4977,2.19748
3.50511,2.22783
3.51252,2.26988
3.51993,2.30535
3.52734,2.35056
3.53475,2.37999
3.54216,2.41071
3.54957,2.44505
3.55698,2.48423
3.56439,2.52451
3.5718,2.55508
3.57921,2.58067
3.58662,2.60827
3.59403,2.62923
3.60144,2.65451
3.60886,2.67793
3.61627,2.69494
3.62368,2.72118
3.63109,2.73663
3.6385,2.75605
3.64591,2.76608
3.65332,2.76827
3.66073,2.77441
3.66814,2.77834
3.67555,2.78449
3.68296,2.78969
3.69037,2.79104
3.69778,2.78189
3.70519,2.77872
3.7126,2.76099
3.72001,2.75923
3.72742,2.74304
3.73483,2.73127
3.74224,2.70968
3.74965,2.69467
3.75706,2.66204
3.76447,2.63748
3.77188,2.61097
3.77929,2.58167
3.7867,2.54788
3.79411,2.50343
3.80152,2.45349
3.80894,2.40023
3.81635,2.35839
3.82376,2.3305
3.83117,2.33516
3.83858,2.33457
3.84599,2.32204
3.8534,2.29617
3.86081,2.27823
3.86822,2.24669
3.87563,2.23353
3.88304,2.20111
3.89045,2.16946
3.89786,2.16846
3.90527,2.14862
3.91268,2.14115
