KEV,INTENSITY
0.38493,4.24003
0.39248,4.1852
0.40003,4.13248
0.40757,4.08515
0.41512,4.031
0.42267,3.98593
0.43022,3.93093
0.43777,3.89108
0.44531,3.84778
0.45286,3.7976
0.46041,3.7508
0.46796,3.70823
0.4755,3.66493
0.48305,3.62325
0.4906,3.57508
0.49815,3.53475
0.50569,3.5037
0.51324,3.45673
0.52079,3.42248
0.52834,3.39283
0.53589,3.35358
0.54343,3.3201
0.55098,3.2906
0.55853,3.26275
0.56608,3.22455
0.57362,3.19103
0.58117,3.17168
0.58872,3.14565
0.59627,3.1201
0.60381,3.08448
0.61136,3.06585
0.61891,3.05168
0.62646,3.02543
0.63401,3.00178
0.64155,2.98055
0.6491,2.96123
0.65665,2.9412
0.6642,2.9379
0.67174,2.92513
0.67929,2.88263
0.68684,2.8745
0.69439,2.8608
0.70193,2.84345
0.70948,2.81233
0.71703,2.81925
0.72458,2.80595
0.73213,2.77745
0.73967,2.77755
0.74722,2.765
0.75477,2.73173
0.76232,2.7045
0.76986,2.70593
0.77741,2.68268
0.78496,2.6824
0.79251,2.66433
0.80005,2.65675
0.8076,2.63243
0.81515,2.63263
0.8227,2.6035
0.83025,2.57663
0.83779,2.59208
0.84534,2.59663
0.85289,2.5803
0.86044,2.56333
0.86798,2.51998
0.87553,2.5456
0.88308,2.53375
0.89063,2.52448
0.89817,2.50955
0.90572,2.5322
0.91327,2.52158
0.92082,2.51315
0.92837,2.49188
0.93591,2.49413
0.94346,2.48543
0.95101,2.4952
0.95856,2.48113
0.9661,2.47308
0.97365,2.4739
0.9812,2.44703
0.98875,2.44855
0.99629,2.45
1.00384,2.44043
1.01139,2.41693
1.01894,2.42085
1.02649,2.40783
1.03403,2.39553
1.04158,2.40855
1.04913,2.37353
1.05668,2.39475
1.06422,2.40358
1.07177,2.3773
1.07932,2.37363
1.08687,2.3803
1.09441,2.34613
1.10196,2.34383
1.10951,2.32775
1.11706,2.3568
1.1246,2.28748
1.13215,2.31773
1.1397,2.2834
1.14725,2.28333
1.1548,2.27428
1.16234,2.25433
1.16989,2.21073
1.17744,2.2374
1.18499,2.21815
1.19253,2.22715
1.20008,2.22388
1.20763,2.22365
1.21518,2.20495
1.22272,2.2058
1.23027,2.16718
1.23782,2.20935
1.24537,2.1506
1.25292,2.14493
1.26046,2.17685
1.26801,2.16893
1.27556,2.15653
1.28311,2.15558
1.29065,2.14505
1.2982,2.15065
1.30575,2.17735
1.3133,2.1691
1.32084,2.1405
1.32839,2.19345
1.33594,2.20325
1.34349,2.1986
1.35104,2.1575
1.35858,2.18123
1.36613,2.21005
1.37368,2.20263
1.38123,2.19678
1.38877,2.20995
1.39632,2.24085
1.40387,2.22655
1.41142,2.23393
1.41896,2.22513
1.42651,2.24055
1.43406,2.24235
1.44161,2.24573
1.44916,2.24083
1.4567,2.24523
1.46425,2.24273
1.4718,2.2587
1.47935,2.25243
1.48689,2.295
1.49444,2.24273
1.50199,2.256
1.50954,2.26118
1.51708,2.24453
1.52463,2.25413
1.53218,2.21708
1.53973,2.24793
1.54728,2.24428
1.55482,2.2285
1.56237,2.1827
1.56992,2.22083
1.57747,2.1908
1.58501,2.21198
1.59256,2.21393
1.60011,2.1991
1.60766,2.22
1.6152,2.21673
1.62275,2.18348
1.6303,2.20088
1.63785,2.17225
1.6454,2.16315
1.65294,2.19305
1.66049,2.14983
1.66804,2.17308
1.67559,2.14448
1.68313,2.1555
1.69068,2.1287
1.69823,2.14555
1.70578,2.12675
1.71332,2.1086
1.72087,2.1223
1.72842,2.1106
1.73597,2.14328
1.74351,2.12878
1.75106,2.0585
1.75861,2.12993
1.76616,2.10843
1.77371,2.0909
1.78125,2.10215
1.7888,2.09995
1.79635,2.08
1.8039,2.0847
1.81144,2.05083
1.81899,2.0741
1.82654,2.02905
1.83409,2.026
1.84163,2.025
1.84918,2.01935
1.85673,2.01913
1.86428,1.94078
1.87183,1.88165
1.87937,1.93938
1.88692,1.97045
1.89447,1.93215
1.90202,1.88025
1.90956,1.90808
1.91711,1.91258
1.92466,1.9175
1.93221,1.8612
1.93975,1.87738
1.9473,1.89045
1.95485,1.83025
1.9624,1.84278
1.96995,1.85603
1.97749,1.82798
1.98504,1.83763
1.99259,1.8056
2.00014,1.82163
2.00768,1.79608
2.01523,1.74733
2.02278,1.81155
2.03033,1.76025
2.03787,1.75053
2.04542,1.79818
2.05297,1.76908
2.06052,1.73883
2.06807,1.73268
2.07561,1.73063
2.08316,1.72025
2.09071,1.72478
2.09826,1.7101
2.1058,1.71508
2.11335,1.74968
2.1209,1.7002
2.12845,1.72035
2.13599,1.70148
2.14354,1.73888
2.15109,1.68855
2.15864,1.72618
2.16619,1.71953
2.17373,1.7277
2.18128,1.71453
2.18883,1.7048
2.19638,1.70833
2.20392,1.66715
2.21147,1.71013
2.21902,1.69533
2.22657,1.66138
2.23411,1.68143
2.24166,1.71805
2.24921,1.64218
2.25676,1.6451
2.26431,1.71078
2.27185,1.668
2.2794,1.64855
2.28695,1.6866
2.2945,1.6526
2.30204,1.65125
2.30959,1.68905
2.31714,1.64005
2.32469,1.60695
2.33223,1.56938
2.33978,1.6827
2.34733,1.59725
2.35488,1.58698
2.36243,1.6275
2.36997,1.59365
2.37752,1.64915
2.38507,1.61573
2.39262,1.69003
2.40016,1.54043
2.40771,1.6429
2.41526,1.60033
2.42281,1.56273
2.43035,1.63768
2.4379,1.55975
2.44545,1.53723
2.453,1.53013
2.46054,1.6051
2.46809,1.6226
2.47564,1.54915
2.48319,1.48155
2.49074,1.59148
2.49828,1.66895
2.50583,1.61085
2.51338,1.62575
2.52093,1.61428
2.52847,1.57415
2.53602,1.60168
2.54357,1.67748
2.55112,1.59515
2.55866,1.58283
2.56621,1.53933
2.57376,1.57635
2.58131,1.5713
2.58886,1.62205
2.5964,1.63463
2.60395,1.60835
2.6115,1.62293
2.61905,1.6684
2.62659,1.6625
2.63414,1.62735
2.64169,1.63988
2.64924,1.6301
2.65678,1.70303
2.66433,1.62705
2.67188,1.67988
2.67943,1.604
2.68698,1.67095
2.69452,1.62048
2.70207,1.68168
2.70962,1.64418
2.71717,1.6171
2.72471,1.6668
2.73226,1.70485
2.73981,1.64883
2.74736,1.61098
2.7549,1.67148
2.76245,1.59735
2.77,1.5674
2.77755,1.6838
2.7851,1.63985
2.79264,1.61273
2.80019,1.65743
2.80774,1.60858
2.81529,1.62128
2.82283,1.59228
2.83038,1.60063
2.83793,1.5864
2.84548,1.60848
2.85302,1.5796
2.86057,1.59073
2.86812,1.61645
2.87567,1.5495
2.88322,1.56275
2.89076,1.65263
2.89831,1.67118
2.90586,1.56978
2.91341,1.52065
2.92095,1.5496
2.9285,1.55903
2.93605,1.55215
2.9436,1.59203
2.95114,1.58925
2.95869,1.58225
2.96624,1.58183
2.97379,1.49903
2.98134,1.56938
2.98888,1.55463
2.99643,1.51748
3.00398,1.62473
3.01153,1.52175
3.01907,1.5264
3.02662,1.61445
3.03417,1.57655
3.04172,1.53103
3.04926,1.58378
3.05681,1.60853
3.06436,1.60475
3.07191,1.6116
3.07946,1.5992
3.087,1.6094
3.09455,1.59745
3.1021,1.61453
3.10965,1.58448
3.11719,1.59418
3.12474,1.61405
3.13229,1.69005
3.13984,1.7116
3.14738,1.70223
3.15493,1.73208
3.16248,1.69113
3.17003,1.70658
3.17757,1.74343
3.18512,1.7516
3.19267,1.73565
3.20022,1.76883
3.20777,1.77868
3.21531,1.81565
3.22286,1.80578
3.23041,1.79785
3.23796,1.7922
3.2455,1.81078
3.25305,1.78893
3.2606,1.8843
3.26815,1.84155
3.27569,1.87023
3.28324,1.9004
3.29079,1.89088
3.29834,1.91833
3.30589,1.87625
3.31343,1.90703
3.32098,1.92255
3.32853,1.91963
3.33608,1.92455
3.34362,1.92595
3.35117,1.92763
3.35872,1.96093
3.36627,1.88333
3.37381,1.9404
3.38136,1.94183
3.38891,1.9452
3.39646,1.98718
3.40401,1.94855
3.41155,1.9412
3.4191,1.98048
3.42665,1.95768
3.4342,1.99328
3.44174,1.95345
3.44929,1.96088
3.45684,1.9699
3.46439,1.97925
3.47193,2.04675
3.47948,2.04128
3.48703,2.02855
3.49458,2.06715
3.50213,2.05715
3.50967,2.08385
3.51722,2.13838
3.52477,2.11183
3.53232,2.13915
3.53986,2.16473
3.54741,2.1987
3.55496,2.1756
3.56251,2.2405
3.57005,2.2304
3.5776,2.24623
3.58515,2.29533
3.5927,2.2715
3.60025,2.27795
3.60779,2.3171
3.61534,2.32998
3.62289,2.29858
3.63044,2.3527
3.63798,2.34565
3.64553,2.3461
3.65308,2.34873
3.66063,2.36195
3.66817,2.37918
3.67572,2.37475
3.68327,2.3972
3.69082,2.3689
3.69837,2.37308
3.70591,2.36075
3.71346,2.3686
3.72101,2.36855
3.72856,2.37005
3.7361,2.37103
3.74365,2.34223
3.7512,2.351
3.75875,2.3075
3.76629,2.28908
3.77384,2.27905
3.78139,2.3166
3.78894,2.27463
3.79649,2.25083
3.80403,2.23653
3.81158,2.24878
3.81913,2.19708
3.82668,2.20123
3.83422,2.1827
3.84177,2.17038
3.84932,2.13723
3.85687,2.12688
3.86441,2.12533
3.87196,2.0989
3.87951,2.11773
3.88706,2.0643
3.8946,2.07603
3.90215,2.06378
3.9097,2.00298
3.91725,2.02018
3.9248,1.97153
3.93234,1.99723
3.93989,2.0081
3.94744,1.97715
3.95499,1.9421
3.96253,1.90375
3.97008,1.90498
3.97763,1.90518
3.98518,1.92748
3.99272,1.9153
4.00027,1.87905
4.00782,1.87073
4.01537,1.87863
4.02292,1.8561
