KEV,INTENSITY
0.37773,3.974983
0.38513,3.920567
0.39254,3.866033
0.39995,3.811333
0.40735,3.762967
0.41476,3.716367
0.42217,3.672467
0.42957,3.6217
0.43698,3.579633
0.44439,3.532717
0.45179,3.485283
0.4592,3.44895
0.4666,3.419917
0.47401,3.376583
0.48142,3.34435
0.48882,3.302283
0.49623,3.270917
0.50364,3.230117
0.51104,3.19415
0.51845,3.17175
0.52586,3.1392
0.53326,3.116933
0.54067,3.09485
0.54807,3.064867
0.55548,3.04575
0.56289,3.008217
0.57029,3.0025
0.5777,2.9703
0.58511,2.949017
0.59251,2.93085
0.59992,2.9113
0.60733,2.8865
0.61473,2.883083
0.62214,2.851133
0.62955,2.832933
0.63695,2.806983
0.64436,2.801417
0.65176,2.799267
0.65917,2.791817
0.66658,2.7594
0.67398,2.727317
0.68139,2.719117
0.6888,2.72075
0.6962,2.6992
0.70361,2.6834
0.71102,2.661983
0.71842,2.663883
0.72583,2.650933
0.73324,2.62955
0.74064,2.6268
0.74805,2.602567
0.75545,2.58365
0.76286,2.584967
0.77027,2.583567
0.77767,2.5841
0.78508,2.575383
0.79249,2.540767
0.79989,2.550633
0.8073,2.5099
0.81471,2.512967
0.82211,2.504483
0.82952,2.501367
0.83693,2.485883
0.84433,2.480083
0.85174,2.483667
0.85914,2.47035
0.86655,2.455067
0.87396,2.4591
0.88136,2.435333
0.88877,2.441783
0.89618,2.436633
0.90358,2.4147
0.91099,2.419333
0.9184,2.374633
0.9258,2.3997
0.93321,2.3636
0.94061,2.380517
0.94802,2.359967
0.95543,2.379933
0.96283,2.344883
0.97024,2.36005
0.97765,2.357933
0.98505,2.3237
0.99246,2.313067
0.99987,2.295833
1.00727,2.2989
1.01468,2.2873
1.02209,2.233083
1.02949,2.218583
1.0369,2.200833
1.0443,2.163883
1.05171,2.1946
1.05912,2.23025
1.06652,2.228617
1.07393,2.24155
1.08134,2.25555
1.08874,2.211117
1.09615,2.2129
1.10356,2.194717
1.11096,2.1742
1.11837,2.159017
1.12578,2.15955
1.13318,2.157933
1.14059,2.141183
1.14799,2.138367
1.1554,2.13615
1.16281,2.125483
1.17021,2.123083
1.17762,2.102367
1.18503,2.0996
1.19243,2.086033
1.19984,2.055617
1.20725,2.0839
1.21465,2.056583
1.22206,2.0508
1.22947,2.006783
1.23687,2.005383
1.24428,1.9807
1.25168,1.986833
1.25909,2.009117
1.2665,1.955617
1.2739,1.906717
1.28131,1.939033
1.28872,1.93125
1.29612,1.934933
1.30353,1.9255
1.31094,1.895367
1.31834,1.873733
1.32575,1.880667
1.33316,1.9163
1.34056,1.83945
1.34797,1.8485
1.35537,1.848967
1.36278,1.860567
1.37019,1.836667
1.37759,1.799867
1.385,1.782467
1.39241,1.80065
1.39981,1.780417
1.40722,1.834217
1.41463,1.83145
1.42203,1.77235
1.42944,1.813033
1.43684,1.82465
1.44425,1.80365
1.45166,1.758083
1.45906,1.77055
1.46647,1.7849
1.47388,1.753817
1.48128,1.789217
1.48869,1.803633
1.4961,1.755317
1.5035,1.743183
1.51091,1.732983
1.51832,1.755133
1.52572,1.74615
1.53313,1.776617
1.54053,1.744733
1.54794,1.778033
1.55535,1.7283
1.56275,1.713383
1.57016,1.686217
1.57757,1.712383
1.58497,1.709833
1.59238,1.742733
1.59979,1.729533
1.60719,1.73375
1.6146,1.685883
1.62201,1.741833
1.62941,1.7058
1.63682,1.749133
1.64422,1.760117
1.65163,1.713517
1.65904,1.776983
1.66644,1.776567
1.67385,1.729933
1.68126,1.770683
1.68866,1.746767
1.69607,1.7583
1.70348,1.708367
1.71088,1.743817
1.71829,1.773217
1.7257,1.776083
1.7331,1.748217
1.74051,1.758733
1.74791,1.763083
1.75532,1.6968
1.76273,1.712967
1.77013,1.76115
1.77754,1.782933
1.78495,1.710817
1.79235,1.710983
1.79976,1.723367
1.80717,1.728483
1.81457,1.6558
1.82198,1.625467
1.82939,1.6969
1.83679,1.651567
1.8442,1.61675
1.8516,1.591517
1.85901,1.56365
1.86642,1.598267
1.87382,1.558117
1.88123,1.5668
1.88864,1.48405
1.89604,1.506583
1.90345,1.489533
1.91086,1.508067
1.91826,1.4082
1.92567,1.42595
1.93307,1.430317
1.94048,1.354133
1.94789,1.275417
1.95529,1.316767
1.9627,1.39795
1.97011,1.364117
1.97751,1.3729
1.98492,1.37185
1.99233,1.358383
1.99973,1.366717
2.00714,1.249582
2.01455,1.33285
2.02195,1.312383
2.02936,1.336883
2.03676,1.362183
2.04417,1.32575
2.05158,1.232823
2.05898,1.331267
2.06639,1.318683
2.0738,1.29135
2.0812,1.260873
2.08861,1.332433
2.09602,1.256217
2.10342,1.273533
2.11083,1.308517
2.11824,1.3419
2.12564,1.294183
2.13305,1.266717
2.14045,1.28345
2.14786,1.287483
2.15527,1.261983
2.16267,1.346817
2.17008,1.304698
2.17749,1.358967
2.18489,1.274767
2.1923,1.293017
2.19971,1.350467
2.20711,1.368133
2.21452,1.35785
2.22193,1.394667
2.22933,1.3787
2.23674,1.3517
2.24414,1.351
2.25155,1.399767
2.25896,1.333767
2.26636,1.42045
2.27377,1.39185
2.28118,1.37725
2.28858,1.441867
2.29599,1.375033
2.3034,1.417317
2.3108,1.418083
2.31821,1.441033
2.32561,1.366083
2.33302,1.361433
2.34043,1.397267
2.34783,1.404217
2.35524,1.349433
2.36265,1.40545
2.37005,1.3225
2.37746,1.260383
2.38487,1.331633
2.39227,1.3064
2.39968,1.228817
2.40709,1.269333
2.41449,1.2505
2.4219,1.234317
