KEV,INTENSITY
0.37894,4.030633
0.38637,3.9701
0.39380,3.917633
0.40123,3.859367
0.40866,3.8053
0.41609,3.742567
0.42352,3.711933
0.43095,3.649233
0.43839,3.615033
0.44582,3.5639
0.45325,3.520233
0.46068,3.482333
0.46811,3.440067
0.47554,3.397467
0.48297,3.374033
0.49040,3.33
0.49783,3.302867
0.50526,3.2557
0.51269,3.2265
0.52012,3.186733
0.52755,3.1731
0.53498,3.133533
0.54241,3.125267
0.54984,3.087833
0.55727,3.071067
0.56470,3.049933
0.57213,3.024967
0.57956,2.9859
0.58699,2.978
0.59442,2.9561
0.60185,2.936033
0.60928,2.9149
0.61671,2.895833
0.62414,2.8625
0.63157,2.857167
0.63900,2.822633
0.64643,2.781067
0.65386,2.7809
0.66129,2.771367
0.66872,2.733067
0.67615,2.731933
0.68358,2.701033
0.69101,2.689633
0.69844,2.6538
0.70587,2.6498
0.71330,2.6518
0.72073,2.627667
0.72817,2.5905
0.73560,2.579233
0.74303,2.5607
0.75046,2.567633
0.75789,2.543833
0.76532,2.516667
0.77275,2.506667
0.78018,2.498033
0.78761,2.491733
0.79504,2.492367
0.80247,2.4823
0.80990,2.457233
0.81733,2.484133
0.82476,2.435367
0.83219,2.4358
0.83962,2.462833
0.84705,2.4246
0.85448,2.4285
0.86191,2.416433
0.86934,2.415833
0.87677,2.407867
0.88420,2.4001
0.89163,2.392033
0.89906,2.447033
0.90649,2.4093
0.91392,2.435033
0.92135,2.388433
0.92878,2.3732
0.93621,2.361067
0.94364,2.373067
0.95107,2.365033
0.95850,2.371533
0.96593,2.371933
0.97336,2.375367
0.98079,2.340333
0.98822,2.346067
0.99565,2.323933
1.00308,2.323267
1.01052,2.2899
1.01795,2.322667
1.02538,2.292333
1.03281,2.310967
1.04024,2.2859
1.04767,2.2466
1.05510,2.183533
1.06253,2.202567
1.06996,2.2222
1.07739,2.2559
1.08482,2.251133
1.09225,2.2726
1.09968,2.254767
1.10711,2.241233
1.11454,2.230967
1.12197,2.220667
1.12940,2.221833
1.13683,2.204233
1.14426,2.156467
1.15169,2.2514
1.15912,2.183733
1.16655,2.1778
1.17398,2.119767
1.18141,2.162533
1.18884,2.2239
1.19627,2.1638
1.20370,2.155067
1.21113,2.188433
1.21856,2.114233
1.22599,2.1411
1.23342,2.128167
1.24085,2.040533
1.24828,2.075733
1.25571,2.1413
1.26314,2.0957
1.27057,2.115833
1.27800,2.098767
1.28543,2.081233
1.29286,2.137567
1.30030,2.1157
1.30773,2.1058
1.31516,2.168067
1.32259,2.058733
1.33002,2.1402
1.33745,2.1054
1.34488,2.1475
1.35231,2.154
1.35974,2.151967
1.36717,2.185133
1.37460,2.207033
1.38203,2.1556
1.38946,2.211433
1.39689,2.216467
1.40432,2.243167
1.41175,2.2355
1.41918,2.195767
1.42661,2.220267
1.43404,2.2321
1.44147,2.2301
1.44890,2.273633
1.45633,2.257333
1.46376,2.229367
1.47119,2.2793
1.47862,2.273
1.48605,2.257567
1.49348,2.299533
1.50091,2.2506
1.50834,2.294067
1.51577,2.278033
1.52320,2.260633
1.53063,2.238933
1.53806,2.187467
1.54549,2.1757
1.55292,2.249467
1.56035,2.192733
1.56778,2.189833
1.57521,2.218967
1.58264,2.199367
1.59008,2.131333
1.59751,2.104233
1.60494,2.080667
1.61237,2.108033
1.61980,2.080033
1.62723,2.0846
1.63466,2.0552
1.64209,2.0694
1.64952,2.045233
1.65695,2.0212
1.66438,2.0472
1.67181,2.009633
1.67924,2.044733
1.68667,2.024833
1.69410,2.0322
1.70153,2.0156
1.70896,2.0081
1.71639,1.984367
1.72382,1.9644
1.73125,1.967867
1.73868,1.950267
1.74611,1.936033
1.75354,1.984233
1.76097,1.937933
1.76840,1.902533
1.77583,1.903233
1.78326,1.931867
1.79069,1.9087
1.79812,1.867967
1.80555,1.873467
1.81298,1.865167
1.82041,1.8667
1.82784,1.899333
1.83527,1.826233
1.84270,1.830233
1.85013,1.7963
1.85756,1.684867
1.86499,1.813033
1.87242,1.791033
1.87986,1.695933
1.88729,1.674133
1.89472,1.7082
1.90215,1.661067
1.90958,1.708567
1.91701,1.671733
1.92444,1.6495
1.93187,1.642067
1.93930,1.655333
1.94673,1.628433
1.95416,1.577067
1.96159,1.539233
1.96902,1.486433
1.97645,1.515433
1.98388,1.518767
1.99131,1.453833
1.99874,1.573767
2.00617,1.517333
2.01360,1.578467
2.02103,1.495667
2.02846,1.562933
2.03589,1.461867
2.04332,1.504767
2.05075,1.550367
2.05818,1.481867
2.06561,1.5217
2.07304,1.4312
2.08047,1.515867
2.08790,1.489467
2.09533,1.4705
2.10276,1.526033
2.11019,1.499067
2.11762,1.533667
2.12505,1.5758
2.13248,1.559233
2.13991,1.490267
2.14734,1.594467
2.15477,1.539633
2.16220,1.550233
2.16964,1.558967
2.17707,1.631133
2.18450,1.5887
2.19193,1.6346
2.19936,1.589867
2.20679,1.597567
2.21422,1.6158
2.22165,1.619567
2.22908,1.660767
2.23651,1.661533
2.24394,1.695967
2.25137,1.659067
2.25880,1.689767
2.26623,1.6943
2.27366,1.671
2.28109,1.712867
2.28852,1.726333
2.29595,1.810367
2.30338,1.765767
2.31081,1.6805
2.31824,1.704
2.32567,1.746933
2.33310,1.757267
2.34053,1.728167
2.34796,1.707467
2.35539,1.775167
2.36282,1.6864
2.37025,1.642067
2.37768,1.7273
2.38511,1.7091
2.39254,1.6766
2.39997,1.723933
2.40740,1.657167
2.41483,1.715367
2.42226,1.6027
2.42969,1.5956
2.43712,1.626433
2.44455,1.578567
2.45198,1.652933
2.45942,1.569667
2.46685,1.613367
2.47428,1.575833
2.48171,1.6224
2.48914,1.628567
2.49657,1.537767
2.50400,1.606067
2.51143,1.559833
2.51886,1.5826
2.52629,1.6036
2.53372,1.562567
2.54115,1.602267
2.54858,1.583167
2.55601,1.585667
2.56344,1.5668
2.57087,1.588267
2.57830,1.706567
2.58573,1.5548
2.59316,1.589133
2.60059,1.596833
2.60802,1.571567
2.61545,1.6246
2.62288,1.523333
2.63031,1.5628
2.63774,1.6428
2.64517,1.546667
2.65260,1.589033
2.66003,1.568033
2.66746,1.586433
2.67489,1.642067
2.68232,1.5415
2.68975,1.593833
2.69718,1.5786
2.70461,1.562933
2.71204,1.540467
2.71947,1.488633
2.72690,1.5106
2.73433,1.506967
2.74177,1.480533
2.74920,1.467133
2.75663,1.559833
2.76406,1.534933
2.77149,1.547167
2.77892,1.556967
2.78635,1.4795
2.79378,1.441367
2.80121,1.528767
2.80864,1.469
2.81607,1.521633
2.82350,1.4771
2.83093,1.397267
2.83836,1.481867
2.84579,1.507333
2.85322,1.530367
2.86065,1.432567
2.86808,1.481733
2.87551,1.527867
2.88294,1.498733
2.89037,1.445867
2.89780,1.5518
2.90523,1.494267
2.91266,1.473
2.92009,1.461533
2.92752,1.5161
2.93495,1.512867
2.94238,1.406967
2.94981,1.441533
2.95724,1.465733
2.96467,1.507267
2.97210,1.404233
2.97953,1.552133
2.98696,1.533867
2.99439,1.5311
3.00182,1.3851
3.00925,1.5988
3.01668,1.461767
3.02411,1.545867
3.03155,1.487333
3.03898,1.5256
3.04641,1.420267
3.05384,1.532833
3.06127,1.458867
3.06870,1.4993
3.07613,1.481867
3.08356,1.514033
3.09099,1.452267
3.09842,1.5529
3.10585,1.5173
3.11328,1.515767
3.12071,1.596533
3.12814,1.469367
3.13557,1.5502
3.14300,1.574133
3.15043,1.563433
3.15786,1.576133
3.16529,1.572067
3.17272,1.586333
3.18015,1.598867
3.18758,1.644067
3.19501,1.645033
3.20244,1.632233
3.20987,1.6178
3.21730,1.7141
3.22473,1.632567
3.23216,1.7102
3.23959,1.711867
3.24702,1.731967
3.25445,1.789533
3.26188,1.665533
3.26931,1.698067
3.27674,1.7202
3.28417,1.754267
3.29160,1.828233
3.29903,1.7766
3.30646,1.8049
3.31389,1.745367
3.32133,1.782767
3.32876,1.828033
3.33619,1.763433
3.34362,1.857367
3.35105,1.8849
3.35848,1.802067
3.36591,1.793633
3.37334,1.8343
3.38077,1.865667
3.38820,1.775567
3.39563,1.789967
3.40306,1.7821
3.41049,1.824333
3.41792,1.7208
3.42535,1.8232
3.43278,1.862267
3.44021,1.790733
3.44764,1.847
3.45507,1.8649
3.46250,1.835633
3.46993,1.865667
3.47736,1.817233
3.48479,1.884433
3.49222,1.876633
3.49965,1.9387
3.50708,1.912
3.51451,1.921067
3.52194,1.9593
3.52937,2.046367
3.53680,2.0581
3.54423,2.101667
3.55166,2.090633
3.55909,2.1374
3.56652,2.1781
3.57395,2.217067
3.58138,2.1861
3.58881,2.200433
3.59624,2.258467
3.60367,2.3055
3.61111,2.2835
3.61854,2.344033
3.62597,2.3109
3.63340,2.3699
3.64083,2.3635
3.64826,2.3944
3.65569,2.384467
3.66312,2.428467
3.67055,2.418067
3.67798,2.4077
3.68541,2.441567
3.69284,2.446
3.70027,2.458767
3.70770,2.4657
3.71513,2.452567
3.72256,2.455933
3.72999,2.4477
3.73742,2.414367
3.74485,2.444
3.75228,2.436
3.75971,2.392467
3.76714,2.416233
3.77457,2.375767
3.78200,2.3448
3.78943,2.3585
3.79686,2.318067
3.80429,2.303233
3.81172,2.2734
3.81915,2.232667
3.82658,2.153667
3.83401,2.0943
3.84144,2.1139
3.84887,2.0589
3.85630,2.063467
3.86373,2.1397
3.87116,2.0995
3.87859,2.073733
3.88602,2.0527
3.89345,2.0168
3.90089,1.9822
3.90832,1.979067
3.91575,1.955267
3.92318,1.937167
3.93061,1.9604
3.93804,1.941933
3.94547,1.953233
3.95290,1.894733
3.96033,1.904633
3.96776,1.910833
3.97519,1.828133
3.98262,1.866433
3.99005,1.774633
3.99748,1.8419
4.00491,1.8367
4.01234,1.8578
4.01977,1.797933
4.02720,1.845067
4.03463,1.859067
4.04206,1.793533
4.04949,1.818233
4.05692,1.797133
4.06435,1.8235
4.07178,1.789633
4.07921,1.801467
4.08664,1.771567
4.09407,1.791733
4.10150,1.734467
4.10893,1.742067
4.11636,1.688467
4.12379,1.678133
4.13122,1.7889
4.13865,1.716567
4.14608,1.695633
4.15351,1.724167
4.16094,1.698733
4.16837,1.681633
4.17580,1.6215
4.18323,1.6158
4.19067,1.534367
4.19810,1.6156
4.20553,1.5818
4.21296,1.562333
4.22039,1.5548
4.22782,1.596933
4.23525,1.630967
4.24268,1.541667
4.25011,1.525533
4.25754,1.562933
4.26497,1.594267
4.27240,1.6127
4.27983,1.581267
4.28726,1.5872
4.29469,1.639667
4.30212,1.6625
4.30955,1.5794
4.31698,1.605267
4.32441,1.695933
4.33184,1.6601
4.33927,1.5813
4.34670,1.644267
4.35413,1.7441
4.36156,1.696067
4.36899,1.739633
4.37642,1.6904
4.38385,1.7527
4.39128,1.774533
4.39871,1.798767
4.40614,1.808667
4.41357,1.843267
4.42100,1.836867
4.42843,1.866667
4.43586,1.847333
4.44329,1.876533
4.45072,1.895733
4.45815,1.899467
4.46558,1.9011
4.47302,1.938267
4.48045,1.9376
4.48788,1.9058
4.49531,1.924833
4.50274,1.9356
4.51017,1.970233
4.51760,1.966333
4.52503,1.960667
4.53246,1.970067
4.53989,1.950833
4.54732,1.9289
4.55475,1.9762
4.56218,1.961433
4.56961,1.917133
4.57704,1.925433
4.58447,1.937467
4.59190,1.8617
4.59933,1.884567
4.60676,1.899233
4.61419,1.886167
4.62162,1.830833
4.62905,1.8455
4.63648,1.857167
4.64391,1.7802
4.65134,1.789667
4.65877,1.7757
4.66620,1.7909
4.67363,1.731767
4.68106,1.758633
4.68849,1.732067
4.69592,1.7408
4.70335,1.736967
4.71078,1.626
4.71821,1.7064
4.72564,1.646
4.73307,1.715933
4.74050,1.625333
4.74793,1.629133
4.75536,1.507333
4.76280,1.608467
4.77023,1.542233
4.77766,1.4441
4.78509,1.5183
4.79252,1.460233
4.79995,1.3928
4.80738,1.516033
4.81481,1.549133
4.82224,1.518
4.82967,1.5545
4.83710,1.531367
4.84453,1.4719
4.85196,1.551867
4.85939,1.506167
4.86682,1.603167
4.87425,1.5908
4.88168,1.532
4.88911,1.578467
4.89654,1.571067
4.90397,1.515833
4.91140,1.6318
4.91883,1.586733
4.92626,1.5102
4.93369,1.513533
4.94112,1.577233
4.94855,1.5555
4.95598,1.566
4.96341,1.541533
4.97084,1.6227
4.97827,1.608467
4.98570,1.6199
4.99313,1.530967
5.00056,1.565367
5.00799,1.549933
5.01542,1.5844
5.02285,1.485433
5.03028,1.5749
5.03771,1.551633
5.04514,1.4876
5.05258,1.3797
5.06001,1.521267
5.06744,1.489333
5.07487,1.518767
5.08230,1.5084
5.08973,1.474967
5.09716,1.587133
5.10459,1.480033
5.11202,1.4645
5.11945,1.511333
5.12688,1.4814
5.13431,1.465733
5.14174,1.5478
5.14917,1.460733
5.15660,1.4448
5.16403,1.490767
5.17146,1.5222
5.17889,1.4653
5.18632,1.489633
5.19375,1.485433
5.20118,1.462933
5.20861,1.517033
5.21604,1.463933
5.22347,1.501367
5.23090,1.562133
5.23833,1.515833
5.24576,1.420333
5.25319,1.595133
5.26062,1.445133
5.26805,1.5451
5.27548,1.5534
5.28291,1.578167
5.29034,1.508967
5.29777,1.5436
5.30520,1.523867
5.31263,1.6132
5.32006,1.582033
5.32749,1.604933
5.33492,1.5411
5.34236,1.539767
5.34979,1.538233
5.35722,1.557367
5.36465,1.6042
5.37208,1.595067
5.37951,1.5466
5.38694,1.648433
5.39437,1.5785
5.40180,1.616167
5.40923,1.526633
5.41666,1.579
5.42409,1.606833
5.43152,1.5734
5.43895,1.608633
5.44638,1.668633
5.45381,1.538433
5.46124,1.626033
5.46867,1.608567
5.47610,1.630533
5.48353,1.6094
5.49096,1.602067
5.49839,1.539767
5.50582,1.567267
5.51325,1.5195
5.52068,1.518
5.52811,1.4904
5.53554,1.5113
5.54297,1.5207
5.55040,1.518633
5.55783,1.6038
5.56526,1.515067
5.57269,1.490067
5.58012,1.518933
5.58755,1.5256
5.59498,1.5088
5.60241,1.495667
5.60984,1.494733
5.61727,1.5153
5.62470,1.4722
5.63214,1.417367
5.63957,1.485
5.64700,1.474233
5.65443,1.475667
5.66186,1.4448
5.66929,1.513533
5.67672,1.455967
5.68415,1.4058
5.69158,1.490033
5.69901,1.5264
5.70644,1.507933
5.71387,1.388267
5.72130,1.488067
5.72873,1.460233
5.73616,1.4751
5.74359,1.449267
5.75102,1.5518
5.75845,1.4816
5.76588,1.546767
5.77331,1.5001
5.78074,1.543033
5.78817,1.586
5.79560,1.603867
5.80303,1.494733
5.81046,1.4703
5.81789,1.5394
5.82532,1.5226
5.83275,1.540933
5.84018,1.608033
5.84761,1.593833
5.85504,1.5838
5.86247,1.660167
5.86990,1.596567
5.87733,1.626667
5.88476,1.4966
5.89219,1.657567
5.89962,1.6312
5.90705,1.699567
5.91448,1.636367
5.92192,1.678167
5.92935,1.6829
5.93678,1.639233
5.94421,1.699267
5.95164,1.584933
5.95907,1.610867
5.96650,1.692767
5.97393,1.6924
5.98136,1.564533
5.98879,1.6592
5.99622,1.626367
6.00365,1.6709
6.01108,1.664767
6.01851,1.593633
6.02594,1.645033
6.03337,1.6459
6.04080,1.700067
6.04823,1.646433
6.05566,1.788333
6.06309,1.6313
6.07052,1.701267
6.07795,1.5311
6.08538,1.661667
6.09281,1.601467
6.10024,1.678267
6.10767,1.645133
6.11510,1.589467
6.12253,1.7157
6.12996,1.641667
6.13739,1.632033
6.14482,1.750367
6.15225,1.647133
6.15968,1.757867
6.16711,1.7543
6.17454,1.7397
6.18197,1.727333
6.18940,1.819933
6.19683,1.7853
6.20427,1.860867
6.21170,1.925967
6.21913,1.919633
6.22656,1.952367
6.23399,1.8921
6.24142,1.951233
6.24885,1.9822
6.25628,1.999433
6.26371,2.0226
6.27114,2.038
6.27857,2.038367
6.28600,2.1131
6.29343,2.0767
6.30086,2.084667
6.30829,2.149733
6.31572,2.162167
6.32315,2.2077
6.33058,2.211267
6.33801,2.243
6.34544,2.225433
6.35287,2.207033
6.36030,2.2251
6.36773,2.2399
6.37516,2.241467
6.38259,2.258
6.39002,2.285033
6.39745,2.305033
6.40488,2.300567
6.41231,2.2708
6.41974,2.308433
6.42717,2.296433
6.43460,2.272933
6.44203,2.282233
6.44946,2.2829
6.45689,2.2973
6.46432,2.319867
6.47175,2.264
6.47918,2.240133
6.48661,2.2519
6.49405,2.2344
6.50148,2.223133
6.50891,2.203533
6.51634,2.196333
6.52377,2.159033
6.53120,2.162833
6.53863,2.13
6.54606,2.158967
6.55349,2.1003
6.56092,2.1185
6.56835,2.116467
6.57578,2.084633
6.58321,2.0369
6.59064,1.9848
6.59807,2.0052
6.60550,2.047467
6.61293,1.991833
6.62036,2.0381
6.62779,1.9286
6.63522,1.9579
6.64265,1.952167
6.65008,1.914567
6.65751,1.934367
6.66494,1.970767
6.67237,1.922133
6.67980,1.9526
6.68723,1.910367
6.69466,1.9154
6.70209,1.9115
6.70952,1.9474
6.71695,1.973567
6.72438,2.020367
6.73181,2.065967
6.73924,2.118967
6.74667,2.113533
6.75410,2.148967
6.76153,2.1831
6.76896,2.191967
6.77639,2.188233
6.78383,2.253667
6.79126,2.218767
6.79869,2.239467
6.80612,2.308267
6.81355,2.325367
6.82098,2.325533
6.82841,2.3771
6.83584,2.374833
6.84327,2.419433
6.85070,2.397367
6.85813,2.478933
6.86556,2.432
6.87299,2.4915
6.88042,2.4649
6.88785,2.471467
6.89528,2.514767
6.90271,2.519033
6.91014,2.507333
6.91757,2.541167
6.92500,2.515067
6.93243,2.5117
6.93986,2.507133
6.94729,2.5221
6.95472,2.5077
6.96215,2.5561
6.96958,2.502367
6.97701,2.562067
6.98444,2.494
6.99187,2.496367
6.99930,2.4761
7.00673,2.482667
7.01416,2.456367
7.02159,2.4529
7.02902,2.433933
7.03645,2.425
7.04388,2.3998
7.05131,2.373433
7.05874,2.317967
7.06617,2.320067
7.07361,2.3075
7.08104,2.289033
7.08847,2.249967
7.09590,2.226867
7.10333,2.208367
7.11076,2.1771
7.11819,2.117633
7.12562,2.114433
7.13305,2.072733
7.14048,2.019567
7.14791,2.0327
7.15534,1.9725
7.16277,1.9391
7.17020,1.916467
7.17763,1.8839
7.18506,1.807633
7.19249,1.801267
7.19992,1.773133
7.20735,1.7296
7.21478,1.686733
7.22221,1.673767
7.22964,1.648433
7.23707,1.642567
7.24450,1.549133
7.25193,1.53
7.25936,1.517867
7.26679,1.5092
7.27422,1.5153
7.28165,1.575833
7.28908,1.5591
7.29651,1.446433
7.30394,1.458033
7.31137,1.416967
7.31880,1.4657
7.32623,1.346067
7.33366,1.498633
7.34109,1.469067
7.34852,1.371533
7.35595,1.461233
7.36339,1.407333
7.37082,1.4227
7.37825,1.481533
7.38568,1.450067
7.39311,1.556
7.40054,1.433433
7.40797,1.5362
7.41540,1.452433
7.42283,1.480933
7.43026,1.492533
7.43769,1.535467
7.44512,1.5994
7.45255,1.497167
7.45998,1.551367
7.46741,1.601167
7.47484,1.594367
7.48227,1.626667
7.48970,1.586233
7.49713,1.6364
7.50456,1.6502
7.51199,1.689767
7.51942,1.6569
7.52685,1.671467
7.53428,1.6768
7.54171,1.6821
7.54914,1.6373
7.55657,1.7117
7.56400,1.669967
7.57143,1.7004
7.57886,1.689867
7.58629,1.723467
7.59372,1.6922
7.60115,1.691633
7.60858,1.6713
7.61601,1.7609
7.62344,1.717967
7.63087,1.754767
7.63830,1.619233
7.64573,1.5752
7.65317,1.5816
7.66060,1.5173
7.66803,1.680267
7.67546,1.672433
7.68289,1.6736
7.69032,1.730033
7.69775,1.682733
7.70518,1.661333
7.71261,1.6678
7.72004,1.575733
7.72747,1.656067
7.73490,1.579967
7.74233,1.661833
7.74976,1.622233
7.75719,1.574533
7.76462,1.502067
7.77205,1.5789
7.77948,1.5369
7.78691,1.337067
7.79434,1.457167
7.80177,1.4635
7.80920,1.417933
