KEV,INTENSITY
0.38598,4.44898
0.39355,4.40237
0.40112,4.35496
0.40869,4.30946
0.41626,4.2623
0.42383,4.21665
0.43139,4.17053
0.43896,4.12623
0.44653,4.0814
0.4541,4.03627
0.46167,3.99346
0.46923,3.95081
0.4768,3.91
0.48437,3.86987
0.49194,3.82704
0.49951,3.7889
0.50708,3.74864
0.51464,3.71208
0.52221,3.67466
0.52978,3.63904
0.53735,3.60487
0.54492,3.57053
0.55249,3.53583
0.56005,3.50627
0.56762,3.47104
0.57519,3.44236
0.58276,3.41172
0.59033,3.38089
0.5979,3.35185
0.60546,3.32475
0.61303,3.3015
0.6206,3.27643
0.62817,3.24449
0.63574,3.21982
0.64331,3.19779
0.65087,3.17483
0.65844,3.15517
0.66601,3.1306
0.67358,3.10858
0.68115,3.08653
0.68872,3.06706
0.69628,3.04522
0.70385,3.02279
0.71142,3.00511
0.71899,2.98813
0.72656,2.96969
0.73413,2.94742
0.74169,2.92956
0.74926,2.91664
0.75683,2.89689
0.7644,2.8834
0.77197,2.86633
0.77954,2.85185
0.7871,2.83836
0.79467,2.82255
0.80224,2.81115
0.80981,2.80028
0.81738,2.78387
0.82495,2.77284
0.83251,2.75689
0.84008,2.74703
0.84765,2.73737
0.85522,2.72895
0.86279,2.71758
0.87036,2.701
0.87792,2.69479
0.88549,2.68049
0.89306,2.67612
0.90063,2.66073
0.9082,2.65218
0.91577,2.64044
0.92333,2.63353
0.9309,2.61806
0.93847,2.6138
0.94604,2.60347
0.95361,2.59316
0.96117,2.59152
0.96874,2.58435
0.97631,2.57289
0.98388,2.564
0.99145,2.55734
0.99902,2.55522
1.00658,2.54585
1.01415,2.53857
1.02172,2.53664
1.02929,2.52607
1.03686,2.51182
1.04443,2.50568
1.05199,2.49786
1.05956,2.49629
1.06713,2.48825
1.0747,2.47419
1.08227,2.46898
1.08984,2.45754
1.0974,2.45258
1.10497,2.44253
1.11254,2.42714
1.12011,2.41796
1.12768,2.41251
1.13525,2.40037
1.14281,2.38702
1.15038,2.39267
1.15795,2.37573
1.16552,2.36919
1.17309,2.34567
1.18066,2.34866
1.18822,2.33113
1.19579,2.33022
1.20336,2.32161
1.21093,2.31464
1.2185,2.30094
1.22607,2.29397
1.23363,2.28248
1.2412,2.27243
1.24877,2.27165
1.25634,2.265
1.26391,2.24678
1.27148,2.25697
1.27904,2.24081
1.28661,2.24386
1.29418,2.23021
1.30175,2.22238
1.30932,2.21606
1.31689,2.21652
1.32445,2.21122
1.33202,2.19939
1.33959,2.18616
1.34716,2.19764
1.35473,2.1911
1.3623,2.18379
1.36986,2.18353
1.37743,2.1674
1.385,2.17674
1.39257,2.17128
1.40014,2.17873
1.4077,2.17361
1.41527,2.15712
1.42284,2.15706
1.43041,2.16728
1.43798,2.16907
1.44555,2.15839
1.45311,2.15333
1.46068,2.15443
1.46825,2.15348
1.47582,2.15627
1.48339,2.15592
1.49096,2.15913
1.49852,2.16073
1.50609,2.15537
1.51366,2.15775
1.52123,2.16855
1.5288,2.15818
1.53637,2.17458
1.54393,2.16821
1.5515,2.16835
1.55907,2.16791
1.56664,2.15944
1.57421,2.17294
1.58178,2.16723
1.58934,2.17683
1.59691,2.17952
1.60448,2.18708
1.61205,2.16983
1.61962,2.18881
1.62719,2.20027
1.63475,2.18539
1.64232,2.19709
1.64989,2.19011
1.65746,2.19731
1.66503,2.19987
1.6726,2.19519
1.68016,2.20329
1.68773,2.20083
1.6953,2.20293
1.70287,2.19192
1.71044,2.215
1.71801,2.19518
1.72557,2.18615
1.73314,2.19217
1.74071,2.18568
1.74828,2.1686
1.75585,2.18018
1.76342,2.17452
1.77098,2.15533
1.77855,2.16451
1.78612,2.14854
1.79369,2.13169
1.80126,2.13369
1.80883,2.12497
1.81639,2.10574
