KEV,INTENSITY
0.380987,4.009249
0.388457,3.956943
0.395928,3.905466
0.403398,3.854092
0.410868,3.802128
0.418339,3.753949
0.425809,3.706569
0.433279,3.658891
0.44075,3.613
0.44822,3.567605
0.45569,3.524591
0.463161,3.480035
0.470631,3.438989
0.478101,3.397815
0.485572,3.360151
0.493042,3.321911
0.500512,3.284183
0.507983,3.250831
0.515453,3.216397
0.522923,3.183826
0.530394,3.151969
0.537864,3.121034
0.545334,3.095417
0.552805,3.062582
0.560275,3.043506
0.567745,3.015322
0.575216,2.993909
0.582686,2.972946
0.590156,2.950465
0.597627,2.928282
0.605097,2.911795
0.612567,2.895872
0.620038,2.876491
0.627508,2.86462
0.634978,2.848388
0.642449,2.833468
0.649919,2.817732
0.657389,2.7987
0.66486,2.792289
0.67233,2.772995
0.6798,2.763103
0.687271,2.754914
0.694741,2.736432
0.702211,2.73132
0.709682,2.716552
0.717152,2.701023
0.724622,2.691354
0.732093,2.679429
0.739563,2.661897
0.747033,2.656517
0.754504,2.645709
0.761974,2.630794
0.769444,2.620098
0.776915,2.606743
0.784385,2.596245
0.791855,2.576168
0.799326,2.573491
0.806796,2.562012
0.814266,2.542354
0.821737,2.526192
0.829207,2.517629
0.836677,2.492732
0.844148,2.485283
0.851618,2.468252
0.859088,2.453886
0.866559,2.444657
0.874029,2.427195
0.881499,2.412926
0.88897,2.395923
0.89644,2.383097
0.90391,2.373354
0.911381,2.354015
0.918851,2.337488
0.926321,2.320026
0.933792,2.3162
0.941262,2.300383
0.948732,2.28052
0.956203,2.272437
0.963673,2.252774
0.971143,2.246605
0.978614,2.23876
0.986084,2.223474
0.993554,2.211429
1.001025,2.203789
1.008495,2.193412
1.015965,2.182135
1.023436,2.179638
1.030906,2.158032
1.038376,2.166594
1.045847,2.153062
1.053317,2.154731
1.060787,2.143462
1.068258,2.140932
1.075728,2.128525
1.083198,2.122972
1.090669,2.124057
1.098139,2.109658
1.105609,2.108792
1.11308,2.098363
1.12055,2.104992
1.12802,2.097731
1.135491,2.090955
1.142961,2.091018
1.150431,2.088197
1.157902,2.070986
1.165372,2.072938
1.172843,2.08002
1.180313,2.067085
1.187783,2.0688
1.195254,2.064298
1.202724,2.056754
1.210194,2.053311
1.217665,2.048452
1.225135,2.046882
1.232605,2.049766
1.240076,2.042609
1.247546,2.043509
1.255016,2.041855
1.262487,2.024335
1.269957,2.033072
1.277427,2.042254
1.284898,2.026943
1.292368,2.032011
1.299838,2.034315
1.307309,2.029595
1.314779,2.025788
1.322249,2.023892
1.32972,2.030691
1.33719,2.02612
1.34466,2.032972
1.352131,2.031498
1.359601,2.029857
1.367071,2.029482
1.374542,2.045809
1.382012,2.030449
1.389482,2.038835
1.396953,2.043929
1.404423,2.045571
1.411893,2.040072
1.419364,2.057151
1.426834,2.050945
1.434304,2.055254
1.441775,2.059923
1.449245,2.052466
1.456715,2.05334
1.464186,2.055443
1.471656,2.059552
1.479126,2.054228
1.486597,2.057698
1.494067,2.049692
1.501537,2.057228
1.509008,2.054029
1.516478,2.053122
1.523948,2.047868
1.531419,2.050568
1.538889,2.046474
1.546359,2.050298
1.55383,2.039434
1.5613,2.042117
1.56877,2.047777
1.576241,2.04104
1.583711,2.053152
1.591181,2.041168
1.598652,2.053506
1.606122,2.058678
1.613592,2.056682
1.621063,2.07108
1.628533,2.069975
1.636003,2.070548
1.643474,2.062902
1.650944,2.073586
1.658414,2.076158
1.665885,2.080963
1.673355,2.078232
1.680825,2.089435
1.688296,2.093434
1.695766,2.09156
1.703236,2.099078
1.710707,2.100622
1.718177,2.09194
1.725647,2.094926
1.733118,2.096515
1.740588,2.083774
1.748058,2.082945
1.755529,2.079178
1.762999,2.073009
1.770469,2.067534
1.77794,2.045115
1.78541,2.045691
1.79288,2.030255
1.800351,2.030051
1.807821,2.013422
1.815291,2.003338
1.822762,1.983892
1.830232,1.976642
1.837702,1.949249
1.845173,1.944811
1.852643,1.918051
1.860113,1.897755
1.867584,1.892249
1.875054,1.894145
1.882524,1.872231
1.889995,1.852378
1.897465,1.832238
1.904935,1.825365
1.912406,1.807951
1.919876,1.800055
1.927346,1.783718
1.934817,1.780786
1.942287,1.766766
1.949757,1.750597
1.957228,1.732917
1.964698,1.740085
1.972168,1.720152
1.979639,1.726162
1.987109,1.713731
1.994579,1.708606
2.00205,1.703102
2.00952,1.692738
2.01699,1.679969
2.024461,1.669895
2.031931,1.649915
2.039401,1.639058
2.046872,1.629837
2.054342,1.632502
2.061812,1.633682
2.069283,1.618446
2.076753,1.615275
2.084223,1.596309
2.091694,1.614266
2.099164,1.604765
2.106634,1.604189
2.114105,1.596818
2.121575,1.595591
2.129045,1.610698
2.136516,1.594932
2.143986,1.603034
2.151456,1.60418
2.158927,1.591755
2.166397,1.616937
2.173867,1.609752
2.181338,1.631157
2.188808,1.608017
2.196278,1.621617
2.203749,1.622683
2.211219,1.637023
2.218689,1.644563
2.22616,1.6482
2.23363,1.637428
2.2411,1.63752
2.248571,1.663549
2.256041,1.656451
2.263511,1.656954
2.270982,1.659777
2.278452,1.662551
2.285922,1.666172
2.293393,1.688282
2.300863,1.663688
2.308333,1.665794
2.315804,1.660434
2.323274,1.650735
2.330744,1.65742
2.338215,1.642992
2.345685,1.640912
2.353155,1.62662
2.360626,1.625572
2.368096,1.598038
2.375566,1.599857
2.383037,1.59718
2.390507,1.596592
2.397977,1.563912
2.405448,1.566686
2.412918,1.5618
2.420388,1.547922
2.427859,1.521695
2.435329,1.511192
2.442799,1.51424
2.45027,1.48602
2.45774,1.486294
2.46521,1.476229
2.472681,1.469897
2.480151,1.460835
2.487621,1.449914
2.495092,1.452309
2.502562,1.442495
2.510032,1.438362
2.517503,1.441343
2.524973,1.443175
2.532443,1.427185
2.539914,1.42066
2.547384,1.421966
2.554854,1.434558
2.562325,1.424991
2.569795,1.422588
2.577265,1.416965
2.584736,1.420555
2.592206,1.415809
2.599676,1.424611
2.607147,1.436537
2.614617,1.407958
2.622087,1.425071
2.629558,1.430803
2.637028,1.407878
2.644498,1.424852
2.651969,1.41758
2.659439,1.437812
2.666909,1.416443
2.67438,1.402175
2.68185,1.405655
2.68932,1.406385
2.696791,1.387925
2.704261,1.394431
2.711731,1.389189
2.719202,1.383191
2.726672,1.388765
2.734142,1.377138
2.741613,1.386494
2.749083,1.367862
2.756553,1.389192
2.764024,1.377086
2.771494,1.384263
2.778964,1.373151
2.786435,1.382142
2.793905,1.355989
2.801375,1.371495
2.808846,1.34518
2.816316,1.361286
2.823786,1.337626
2.831257,1.384631
2.838727,1.369251
2.846197,1.383588
2.853668,1.365788
2.861138,1.376515
2.868608,1.365785
2.876079,1.384098
2.883549,1.375455
2.891019,1.39222
2.89849,1.403768
2.90596,1.380237
2.91343,1.391143
2.920901,1.399905
2.928371,1.400555
2.935841,1.387155
2.943312,1.414614
2.950782,1.400303
2.958252,1.417337
2.965723,1.437272
2.973193,1.444986
2.980663,1.430717
2.988134,1.452335
2.995604,1.481298
3.003074,1.474185
3.010545,1.495286
3.018015,1.515409
3.025485,1.487309
3.032956,1.540434
3.040426,1.531485
3.047896,1.5497
3.055367,1.564634
3.062837,1.577375
3.070307,1.603695
3.077778,1.61814
3.085248,1.639958
3.092718,1.663606
3.100189,1.685931
3.107659,1.708155
3.115129,1.714669
3.1226,1.756858
3.13007,1.758031
3.13754,1.799703
3.145011,1.807578
3.152481,1.841123
3.159951,1.853245
3.167422,1.8833
3.174892,1.908151
3.182362,1.924263
3.189833,1.958866
3.197303,1.971508
3.204773,1.992283
3.212244,2.015742
3.219714,2.029674
3.227184,2.049854
3.234655,2.063991
3.242125,2.076888
3.249595,2.099382
3.257066,2.109957
3.264536,2.116383
3.272006,2.116395
3.279477,2.139448
3.286947,2.146355
3.294417,2.147794
3.301888,2.162426
3.309358,2.158986
3.316828,2.169368
3.324299,2.172222
3.331769,2.180126
3.339239,2.174235
3.34671,2.170329
3.35418,2.178528
3.36165,2.17574
3.369121,2.175265
3.376591,2.178246
3.384061,2.170626
3.391532,2.163645
3.399002,2.181503
3.406472,2.182615
3.413943,2.177197
3.421413,2.187503
3.428883,2.186709
3.436354,2.210983
3.443824,2.207551
3.451294,2.218154
3.458765,2.237098
3.466235,2.258583
3.473706,2.268811
3.481176,2.289163
3.488646,2.306925
3.496117,2.326994
3.503587,2.345089
3.511057,2.373515
3.518528,2.398094
3.525998,2.427529
3.533468,2.445048
3.540939,2.466843
3.548409,2.485883
3.555879,2.513148
