KEV,INTENSITY
0.39373,4.705675
0.40145,4.6667
0.40917,4.626525
0.41689,4.58655
0.42461,4.5473
0.43233,4.50985
0.44005,4.472475
0.44777,4.4319
0.45549,4.391775
0.46321,4.3551
0.47093,4.3162
0.47865,4.27965
0.48637,4.24475
0.49409,4.2049
0.50181,4.1674
0.50953,4.129925
0.51725,4.0936
0.52497,4.05905
0.53269,4.024525
0.54041,3.9834
0.54813,3.948825
0.55585,3.9168
0.56357,3.878775
0.57129,3.848525
0.57901,3.81355
0.58673,3.7785
0.59445,3.750325
0.60217,3.72165
0.60989,3.684525
0.61761,3.658775
0.62533,3.62685
0.63305,3.592925
0.64077,3.561975
0.64849,3.525225
0.65622,3.5065
0.66394,3.4813
0.67166,3.4556
0.67938,3.425475
0.6871,3.410025
0.69482,3.372125
0.70254,3.353575
0.71026,3.3335
0.71798,3.3014
0.7257,3.282775
0.73342,3.257975
0.74114,3.2362
0.74886,3.213125
0.75658,3.211725
0.7643,3.17045
0.77202,3.166325
0.77974,3.14
0.78746,3.129175
0.79518,3.113975
0.8029,3.07975
0.81062,3.071775
0.81834,3.048975
0.82606,3.0378
0.83378,3.013175
0.8415,3.007225
0.84922,2.981525
0.85694,2.98635
0.86466,2.96935
0.87238,2.953375
0.8801,2.955375
0.88782,2.94045
0.89554,2.92075
0.90326,2.923125
0.91098,2.91045
0.9187,2.900275
0.92642,2.90295
0.93414,2.8771
0.94186,2.864475
0.94958,2.850725
0.9573,2.84515
0.96502,2.83995
0.97274,2.83195
0.98046,2.8361
0.98818,2.81065
0.9959,2.802675
1.00362,2.803825
1.01134,2.785075
1.01906,2.776375
1.02678,2.756725
1.0345,2.77105
1.04222,2.774675
1.04994,2.757625
1.05766,2.742575
1.06538,2.74905
1.0731,2.735725
1.08082,2.721325
1.08855,2.694075
1.09627,2.707525
1.10399,2.694725
1.11171,2.693275
1.11943,2.6953
1.12715,2.67865
1.13487,2.6591
1.14259,2.626325
1.15031,2.63785
1.15803,2.6485
1.16575,2.643125
1.17347,2.634875
1.18119,2.6125
1.18891,2.596975
1.19663,2.616325
1.20435,2.60815
1.21207,2.58955
1.21979,2.56955
1.22751,2.582175
1.23523,2.604825
1.24295,2.5686
1.25067,2.563125
1.25839,2.568225
1.26611,2.558825
1.27383,2.5507
1.28155,2.54905
1.28927,2.54565
1.29699,2.54625
1.30471,2.538225
1.31243,2.557875
1.32015,2.5186
1.32787,2.527475
1.33559,2.51755
1.34331,2.5245
1.35103,2.495975
1.35875,2.512925
1.36647,2.51235
1.37419,2.509975
1.38191,2.4976
1.38963,2.4875
1.39735,2.48545
1.40507,2.476325
1.41279,2.493225
1.42051,2.472775
1.42823,2.452375
1.43595,2.47395
1.44367,2.468
1.45139,2.469
1.45911,2.427625
1.46683,2.457475
1.47455,2.43905
1.48227,2.442675
1.48999,2.4544
1.49771,2.43065
1.50543,2.4097
1.51315,2.410325
1.52088,2.409575
1.5286,2.40275
1.53632,2.411025
1.54404,2.38005
1.55176,2.4113
1.55948,2.4126
1.5672,2.429175
1.57492,2.392525
1.58264,2.40275
1.59036,2.3909
1.59808,2.3761
1.6058,2.372675
1.61352,2.36245
1.62124,2.3621
1.62896,2.37475
1.63668,2.362575
1.6444,2.363225
1.65212,2.328075
1.65984,2.309175
1.66756,2.340975
1.67528,2.343775
1.683,2.3329
1.69072,2.3296
1.69844,2.313575
1.70616,2.324875
1.71388,2.30655
1.7216,2.2975
1.72932,2.3087
1.73704,2.28115
1.74476,2.2758
1.75248,2.269025
1.7602,2.23865
1.76792,2.27545
1.77564,2.283725
1.78336,2.280025
1.79108,2.26415
1.7988,2.235725
1.80652,2.2771
1.81424,2.257975
1.82196,2.26585
1.82968,2.26395
1.8374,2.2413
1.84512,2.249825
1.85284,2.261125
1.86056,2.230975
1.86828,2.253725
1.876,2.240325
1.88372,2.2137
1.89144,2.25305
1.89916,2.201925
1.90688,2.20445
1.9146,2.201125
1.92232,2.17565
1.93004,2.208825
1.93776,2.1494
1.94548,2.165825
1.95321,2.164175
1.96093,2.148525
1.96865,2.16575
1.97637,2.13675
1.98409,2.12815
1.99181,2.15745
1.99953,2.125475
2.00725,2.11365
2.01497,2.12085
2.02269,2.103575
2.03041,2.104825
2.03813,2.112225
2.04585,2.11025
2.05357,2.0772
2.06129,2.04005
2.06901,2.0757
2.07673,2.0796
2.08445,2.054925
2.09217,2.023875
2.09989,2.07345
2.10761,2.0749
2.11533,2.041525
2.12305,2.040725
2.13077,2.031525
2.13849,2.025275
2.14621,2.082075
2.15393,2.003675
2.16165,1.99475
2.16937,2.0095
2.17709,1.983025
2.18481,1.99265
2.19253,2.010175
2.20025,2.029975
2.20797,2.007675
2.21569,2.0073
2.22341,2.048675
2.23113,2.00505
2.23885,1.97615
2.24657,1.967125
2.25429,1.999425
2.26201,2.021725
2.26973,2.0279
2.27745,1.9886
2.28517,1.999425
2.29289,1.983875
2.30061,1.977325
2.30833,1.883575
2.31605,2.000775
2.32377,1.9591
2.33149,1.994275
2.33921,1.9877
2.34693,1.975975
2.35465,1.9219
2.36237,1.97755
2.37009,1.93225
2.37781,1.9501
2.38554,1.96755
2.39326,1.965425
2.40098,1.9401
2.4087,1.8846
2.41642,1.920475
2.42414,1.9209
2.43186,1.835925
2.43958,1.87325
2.4473,1.875075
2.45502,1.84175
2.46274,1.860775
2.47046,1.873325
2.47818,1.864425
2.4859,1.84975
2.49362,1.84005
2.50134,1.79735
2.50906,1.87535
2.51678,1.82985
2.5245,1.793125
2.53222,1.80005
2.53994,1.7993
2.54766,1.782175
2.55538,1.772475
2.5631,1.83855
2.57082,1.72975
2.57854,1.779975
2.58626,1.75315
2.59398,1.73185
2.6017,1.80425
2.60942,1.756725
2.61714,1.744925
2.62486,1.795275
2.63258,1.763375
2.6403,1.74135
2.64802,1.7555
2.65574,1.7114
2.66346,1.71825
2.67118,1.7185
2.6789,1.729075
2.68662,1.7067
2.69434,1.709675
2.70206,1.673525
2.70978,1.6989
2.7175,1.683375
2.72522,1.695425
2.73294,1.6808
2.74066,1.7458
2.74838,1.69145
2.7561,1.70325
2.76382,1.587225
2.77154,1.72125
2.77926,1.68915
2.78698,1.653
2.7947,1.65925
2.80242,1.656575
2.81014,1.6362
2.81787,1.719125
2.82559,1.694325
2.83331,1.684575
2.84103,1.635575
2.84875,1.6476
2.85647,1.639425
2.86419,1.67505
2.87191,1.71125
2.87963,1.655775
2.88735,1.671275
2.89507,1.685875
2.90279,1.629875
2.91051,1.660475
2.91823,1.69015
2.92595,1.65495
2.93367,1.641575
2.94139,1.67935
2.94911,1.7017
2.95683,1.627525
2.96455,1.6755
2.97227,1.7135
2.97999,1.722575
2.98771,1.72195
2.99543,1.743075
3.00315,1.691725
3.01087,1.64545
3.01859,1.70265
3.02631,1.7044
3.03403,1.646525
3.04175,1.685475
3.04947,1.6273
3.05719,1.728625
3.06491,1.72815
3.07263,1.697625
3.08035,1.756025
3.08807,1.733975
3.09579,1.798975
3.10351,1.7436
3.11123,1.775775
3.11895,1.73015
3.12667,1.78935
3.13439,1.78415
3.14211,1.7623
3.14983,1.8382
3.15755,1.82725
3.16527,1.784425
3.17299,1.841625
3.18071,1.841425
3.18843,1.866225
3.19615,1.8638
3.20387,1.84985
3.21159,1.876225
3.21931,1.906575
3.22703,1.9531
3.23475,1.957725
3.24247,1.88685
3.2502,1.9501
3.25792,1.9661
3.26564,1.9273
3.27336,1.972525
3.28108,1.956375
3.2888,1.972625
3.29652,1.968775
3.30424,2.027175
3.31196,2.0546
3.31968,2.0474
3.3274,2.000675
3.33512,2.051775
3.34284,2.013725
3.35056,2.033
3.35828,2.045425
3.366,2.095525
3.37372,2.08725
3.38144,2.059425
3.38916,2.126775
3.39688,2.12505
3.4046,2.142975
3.41232,2.167875
3.42004,2.173525
3.42776,2.196475
3.43548,2.202475
3.4432,2.2272
3.45092,2.2401
3.45864,2.252525
3.46636,2.2865
3.47408,2.28425
3.4818,2.3016
3.48952,2.31715
3.49724,2.340875
3.50496,2.351025
3.51268,2.376025
3.5204,2.412225
3.52812,2.374225
3.53584,2.406925
3.54356,2.446375
3.55128,2.455175
3.559,2.4635
3.56672,2.474525
3.57444,2.482925
3.58216,2.514525
3.58988,2.484975
3.5976,2.50765
3.60532,2.535325
3.61304,2.53235
3.62076,2.524
3.62848,2.5771
