KEV,INTENSITY
0.39417,4.728
0.4019,4.6954
0.40963,4.6642
0.41735,4.62238
0.42508,4.58388
0.43281,4.54208
0.44054,4.5067
0.44827,4.46463
0.456,4.42968
0.46373,4.38693
0.47146,4.3559
0.47919,4.31428
0.48691,4.2795
0.49464,4.2399
0.50237,4.20368
0.5101,4.16518
0.51783,4.13
0.52556,4.0912
0.53329,4.06345
0.54102,4.0239
0.54874,3.99083
0.55647,3.9562
0.5642,3.92293
0.57193,3.88685
0.57966,3.86185
0.58739,3.8299
0.59512,3.80235
0.60285,3.77403
0.61057,3.7505
0.6183,3.71385
0.62603,3.69335
0.63376,3.65925
0.64149,3.63613
0.64922,3.60303
0.65695,3.5946
0.66468,3.54753
0.67241,3.52385
0.68013,3.50083
0.68786,3.47168
0.69559,3.45293
0.70332,3.43553
0.71105,3.40818
0.71878,3.39453
0.72651,3.36465
0.73424,3.34975
0.74196,3.33175
0.74969,3.29773
0.75742,3.2751
0.76515,3.2504
0.77288,3.21603
0.78061,3.22025
0.78834,3.19438
0.79607,3.1519
0.80379,3.12045
0.81152,3.10733
0.81925,3.1134
0.82698,3.13848
0.83471,3.12883
0.84244,3.11603
0.85017,3.11183
0.8579,3.0958
0.86563,3.07285
0.87335,3.05205
0.88108,3.04145
0.88881,3.0301
0.89654,3.006
0.90427,3.00505
0.912,2.97875
0.91973,2.9785
0.92746,2.96773
0.93518,2.95783
0.94291,2.94688
0.95064,2.92555
0.95837,2.91265
0.9661,2.91318
0.97383,2.89943
0.98156,2.87375
0.98929,2.86923
0.99701,2.85243
1.00474,2.84773
1.01247,2.83123
1.0202,2.82998
1.02793,2.825
1.03566,2.79953
1.04339,2.7869
1.05112,2.79238
1.05884,2.76403
1.06657,2.76298
1.0743,2.75308
1.08203,2.7402
1.08976,2.73535
1.09749,2.7242
1.10522,2.72303
1.11295,2.70735
1.12068,2.69708
1.1284,2.67373
1.13613,2.68748
1.14386,2.66463
1.15159,2.6712
1.15932,2.64395
1.16705,2.6454
1.17478,2.63898
1.18251,2.61345
1.19023,2.62575
1.19796,2.61808
1.20569,2.6139
1.21342,2.5873
1.22115,2.58178
1.22888,2.58045
1.23661,2.57053
1.24434,2.54015
1.25206,2.56173
1.25979,2.55005
1.26752,2.53315
1.27525,2.52403
1.28298,2.51158
1.29071,2.51048
1.29844,2.50668
1.30617,2.49235
1.3139,2.49723
1.32162,2.47065
1.32935,2.46533
1.33708,2.47633
1.34481,2.46405
1.35254,2.47053
1.36027,2.45998
1.368,2.4513
1.37573,2.4271
1.38345,2.4425
1.39118,2.43238
1.39891,2.4557
1.40664,2.40485
1.41437,2.43563
1.4221,2.4274
1.42983,2.4248
1.43756,2.4024
1.44528,2.45038
1.45301,2.3885
1.46074,2.39185
1.46847,2.39143
1.4762,2.37475
1.48393,2.3824
1.49166,2.37615
1.49939,2.35813
1.50711,2.35013
1.51484,2.3395
1.52257,2.3358
1.5303,2.3587
1.53803,2.31903
1.54576,2.33198
1.55349,2.31423
1.56122,2.28763
1.56895,2.3054
1.57667,2.29963
1.5844,2.29568
1.59213,2.313
1.59986,2.27178
1.60759,2.29068
1.61532,2.27138
1.62305,2.2726
1.63078,2.25203
1.6385,2.25885
1.64623,2.2277
1.65396,2.2297
