KEV,INTENSITY
0.39461,4.69781
0.40235,4.656
0.41008,4.61279
0.41782,4.57302
0.42556,4.53661
0.4333,4.49828
0.44103,4.4619
0.44877,4.42241
0.45651,4.38475
0.46425,4.34549
0.47198,4.30669
0.47972,4.2677
0.48746,4.23275
0.4952,4.19586
0.50293,4.16066
0.51067,4.12342
0.51841,4.0902
0.52615,4.05258
0.53388,4.01638
0.54162,3.98192
0.54936,3.94948
0.55709,3.91621
0.56483,3.88531
0.57257,3.85362
0.58031,3.82234
0.58804,3.79076
0.59578,3.76079
0.60352,3.72909
0.61126,3.70273
0.61899,3.67567
0.62673,3.64909
0.63447,3.61982
0.64221,3.59553
0.64994,3.56446
0.65768,3.53989
0.66542,3.51439
0.67316,3.49387
0.68089,3.46797
0.68863,3.44439
0.69637,3.41724
0.70411,3.3943
0.71184,3.37346
0.71958,3.35052
0.72732,3.32901
0.73506,3.30707
0.74279,3.28773
0.75053,3.266
0.75827,3.24853
0.76601,3.22801
0.77374,3.2093
0.78148,3.18517
0.78922,3.17079
0.79696,3.1586
0.80469,3.14123
0.81243,3.12771
0.82017,3.10247
0.82791,3.07527
0.83564,3.04686
0.84338,3.03843
0.85112,3.04028
0.85885,3.03669
0.86659,3.03353
0.87433,3.03181
0.88207,3.0166
0.8898,3.01114
0.89754,2.99338
0.90528,2.98762
0.91302,2.96962
0.92075,2.95696
0.92849,2.94717
0.93623,2.9362
0.94397,2.92469
0.9517,2.91688
0.95944,2.90536
0.96718,2.89253
0.97492,2.88335
0.98265,2.87593
0.99039,2.86919
0.99813,2.85831
1.00587,2.84292
1.0136,2.83373
1.02134,2.82328
1.02908,2.81198
1.03682,2.80523
1.04455,2.78881
1.05229,2.78376
1.06003,2.77687
1.06777,2.75999
1.0755,2.75302
1.08324,2.74471
1.09098,2.73139
1.09872,2.71678
1.10645,2.71046
1.11419,2.69799
1.12193,2.69629
1.12966,2.67252
1.1374,2.67825
1.14514,2.66935
1.15288,2.64815
1.16061,2.63924
1.16835,2.63144
1.17609,2.61795
1.18383,2.6122
1.19156,2.6018
1.1993,2.59235
1.20704,2.5818
1.21478,2.57157
1.22251,2.56206
1.23025,2.56076
1.23799,2.54686
1.24573,2.54369
1.25346,2.52851
1.2612,2.52566
1.26894,2.51534
1.27668,2.50584
1.28441,2.49724
1.29215,2.50048
1.29989,2.48859
1.30763,2.48432
1.31536,2.47033
1.3231,2.46632
1.33084,2.45642
1.33858,2.45569
1.34631,2.45281
1.35405,2.45388
1.36179,2.4464
1.36953,2.44118
1.37726,2.4442
1.385,2.43531
1.39274,2.41915
1.40047,2.41445
1.40821,2.41076
1.41595,2.40768
1.42369,2.40786
1.43142,2.40113
1.43916,2.39353
1.4469,2.39063
1.45464,2.39298
1.46237,2.38542
1.47011,2.38122
1.47785,2.37686
1.48559,2.38515
1.49332,2.37443
1.50106,2.37711
1.5088,2.37485
1.51654,2.36332
1.52427,2.36506
1.53201,2.35885
1.53975,2.35159
1.54749,2.34595
1.55522,2.35133
1.56296,2.34934
1.5707,2.34469
1.57844,2.33461
1.58617,2.34674
1.59391,2.33522
1.60165,2.32846
1.60939,2.32275
1.61712,2.32757
1.62486,2.32132
1.6326,2.32561
1.64034,2.31243
1.64807,2.32063
1.65581,2.30024
1.66355,2.31461
1.67128,2.30137
1.67902,2.28925
1.68676,2.29482
1.6945,2.27904
1.70223,2.26282
1.70997,2.26697
1.71771,2.25176
1.72545,2.24661
1.73318,2.2386
1.74092,2.24148
1.74866,2.22821
1.7564,2.22248
1.76413,2.20643
1.77187,2.20183
1.77961,2.17723
1.78735,2.15857
1.79508,2.14926
1.80282,2.17182
1.81056,2.17172
1.8183,2.16774
1.82603,2.15985
1.83377,2.16326
1.84151,2.15894
1.84925,2.1371
1.85698,2.13006
1.86472,2.13394
1.87246,2.12269
1.8802,2.11203
1.88793,2.10735
1.89567,2.10312
1.90341,2.07696
1.91115,2.0706
1.91888,2.06111
1.92662,2.04965
1.93436,2.03767
1.94209,2.0364
1.94983,2.02582
1.95757,2.01544
1.96531,1.99783
1.97304,2.00143
1.98078,2.00027
1.98852,1.98072
1.99626,1.98146
2.00399,1.96684
2.01173,1.94126
2.01947,1.95056
2.02721,1.94705
2.03494,1.91983
2.04268,1.92961
2.05042,1.92347
2.05816,1.91182
2.06589,1.90335
2.07363,1.90823
2.08137,1.90291
2.08911,1.87981
2.09684,1.88911
2.10458,1.87639
2.11232,1.89222
2.12006,1.88132
2.12779,1.88372
2.13553,1.85156
2.14327,1.87178
2.15101,1.87903
2.15874,1.86547
2.16648,1.86574
2.17422,1.86216
2.18196,1.83366
2.18969,1.84344
2.19743,1.85429
2.20517,1.83977
2.21291,1.83926
2.22064,1.8578
2.22838,1.83534
2.23612,1.8489
2.24385,1.83454
2.25159,1.8445
2.25933,1.83307
2.26707,1.84805
2.2748,1.83743
2.28254,1.84161
2.29028,1.82482
2.29802,1.82867
2.30575,1.83874
2.31349,1.82892
2.32123,1.81075
2.32897,1.82733
2.3367,1.82283
2.34444,1.80516
2.35218,1.81088
2.35992,1.81275
2.36765,1.79113
2.37539,1.79242
2.38313,1.79386
2.39087,1.78286
2.3986,1.77283
2.40634,1.75638
2.41408,1.77605
2.42182,1.75578
2.42955,1.7497
2.43729,1.76696
2.44503,1.76618
2.45277,1.75273
2.4605,1.74764
2.46824,1.74381
2.47598,1.72852
2.48372,1.7082
2.49145,1.72527
2.49919,1.71297
2.50693,1.72727
2.51466,1.72513
2.5224,1.69627
2.53014,1.70577
2.53788,1.69284
2.54561,1.72217
2.55335,1.70221
2.56109,1.70044
2.56883,1.69866
2.57656,1.68194
2.5843,1.71329
2.59204,1.71397
2.59978,1.67561
2.60751,1.68922
2.61525,1.66971
2.62299,1.68586
2.63073,1.67533
2.63846,1.67223
2.6462,1.67742
2.65394,1.68822
2.66168,1.68943
2.66941,1.6681
2.67715,1.67264
2.68489,1.653
2.69263,1.63546
2.70036,1.65577
2.7081,1.65719
2.71584,1.63363
2.72358,1.64185
2.73131,1.68068
2.73905,1.64333
2.74679,1.65143
2.75453,1.63377
2.76226,1.62528
2.77,1.64631
2.77774,1.64124
2.78547,1.63795
2.79321,1.60838
2.80095,1.59285
2.80869,1.58514
2.81642,1.5921
2.82416,1.62
2.8319,1.61538
2.83964,1.62016
2.84737,1.64937
2.85511,1.646
2.86285,1.61363
2.87059,1.64233
2.87832,1.61755
2.88606,1.6216
2.8938,1.62182
2.90154,1.60584
2.90927,1.62006
2.91701,1.60862
2.92475,1.60538
2.93249,1.64136
2.94022,1.6424
2.94796,1.61378
2.9557,1.63766
2.96344,1.61457
2.97117,1.60487
2.97891,1.6335
2.98665,1.63656
2.99439,1.59915
3.00212,1.63243
3.00986,1.60943
3.0176,1.63307
3.02534,1.64375
3.03307,1.6389
3.04081,1.65261
3.04855,1.65293
3.05628,1.64841
3.06402,1.66785
3.07176,1.66165
3.0795,1.64856
3.08723,1.68609
3.09497,1.68433
3.10271,1.68064
3.11045,1.71199
3.11818,1.70982
3.12592,1.73106
3.13366,1.74608
3.1414,1.73921
3.14913,1.7421
3.15687,1.75295
3.16461,1.77073
3.17235,1.76274
3.18008,1.79631
3.18782,1.79577
3.19556,1.8218
3.2033,1.82129
3.21103,1.83861
3.21877,1.83924
3.22651,1.83828
3.23425,1.83934
3.24198,1.8672
3.24972,1.87849
3.25746,1.88822
3.2652,1.89813
3.27293,1.91217
3.28067,1.92546
3.28841,1.93996
3.29615,1.95016
3.30388,1.96258
3.31162,1.96362
3.31936,1.98589
3.32709,2.00309
3.33483,2.00876
3.34257,2.03521
3.35031,2.0415
3.35804,2.04773
3.36578,2.07744
3.37352,2.07756
3.38126,2.08724
3.38899,2.11362
3.39673,2.11877
3.40447,2.1349
3.41221,2.1565
3.41994,2.16389
3.42768,2.19696
3.43542,2.20774
3.44316,2.21355
3.45089,2.24221
3.45863,2.27218
3.46637,2.27491
3.47411,2.3045
3.48184,2.30804
3.48958,2.32569
3.49732,2.34157
3.50506,2.35129
3.51279,2.365
3.52053,2.39126
3.52827,2.40021
3.53601,2.41481
3.54374,2.43234
3.55148,2.44864
3.55922,2.4518
3.56696,2.46812
3.57469,2.46333
3.58243,2.48286
3.59017,2.50026
3.59791,2.50742
3.60564,2.51606
3.61338,2.52594
3.62112,2.52758
3.62885,2.52881
3.63659,2.5365
3.64433,2.54514
3.65207,2.53936
3.6598,2.5393
3.66754,2.53282
3.67528,2.5408
3.68302,2.53893
3.69075,2.5353
3.69849,2.52426
3.70623,2.52723
3.71397,2.52843
3.7217,2.50822
3.72944,2.48432
3.73718,2.47129
3.74492,2.47571
3.75265,2.4914
3.76039,2.49294
3.76813,2.50161
3.77587,2.49428
3.7836,2.50296
3.79134,2.49508
3.79908,2.48152
3.80682,2.46891
3.81455,2.46031
3.82229,2.44717
3.83003,2.44959
3.83777,2.42787
3.8455,2.42542
3.85324,2.40045
3.86098,2.39266
3.86872,2.37825
3.87645,2.36921
3.88419,2.34287
3.89193,2.33682
3.89966,2.32335
3.9074,2.31128
3.91514,2.29301
3.92288,2.276
3.93061,2.26224
3.93835,2.25166
3.94609,2.23424
3.95383,2.2366
3.96156,2.21466
3.9693,2.20289
3.97704,2.19184
3.98478,2.17313
3.99251,2.16194
4.00025,2.14747
4.00799,2.14623
4.01573,2.13255
4.02346,2.12145
4.0312,2.08973
4.03894,2.08073
4.04668,2.0866
4.05441,2.06842
4.06215,2.05816
4.06989,2.01905
4.07763,2.0342
4.08536,2.01444
4.0931,1.99477
4.10084,1.99333
4.10858,1.97238
4.11631,1.9697
4.12405,1.96787
4.13179,1.95132
4.13953,1.95773
4.14726,1.94022
4.155,1.93075
4.16274,1.91576
4.17047,1.93312
4.17821,1.9181
4.18595,1.91189
4.19369,1.90648
4.20142,1.90809
4.20916,1.91822
4.2169,1.925
4.22464,1.9069
4.23237,1.91593
4.24011,1.89215
4.24785,1.90301
4.25559,1.91172
4.26332,1.9227
4.27106,1.93064
4.2788,1.93903
4.28654,1.94693
4.29427,1.95575
4.30201,1.95787
4.30975,1.95599
4.31749,1.96068
4.32522,1.97139
4.33296,1.98859
4.3407,1.99379
4.34844,2.00274
4.35617,2.01804
4.36391,2.01792
4.37165,2.01864
4.37939,2.02341
4.38712,2.05253
4.39486,2.04504
4.4026,2.05426
4.41034,2.06251
4.41807,2.06707
4.42581,2.08512
4.43355,2.08554
4.44128,2.09281
4.44902,2.09487
4.45676,2.10963
4.4645,2.11607
4.47223,2.09856
4.47997,2.10842
4.48771,2.11713
4.49545,2.11386
4.50318,2.12891
4.51092,2.10894
4.51866,2.11576
4.5264,2.11731
4.53413,2.11392
4.54187,2.11509
4.54961,2.10377
4.55735,2.10363
4.56508,2.0929
4.57282,2.09651
4.58056,2.09288
4.5883,2.09874
4.59603,2.07568
4.60377,2.07161
4.61151,2.0693
4.61925,2.06599
4.62698,2.04175
4.63472,2.04794
4.64246,2.02477
4.6502,2.02005
4.65793,2.01349
4.66567,1.99309
4.67341,1.99021
4.68115,1.96355
4.68888,1.96714
4.69662,1.94552
4.70436,1.92852
4.71209,1.90668
4.71983,1.89339
4.72757,1.90001
4.73531,1.88307
4.74304,1.90154
4.75078,1.89827
4.75852,1.89986
4.76626,1.88619
4.77399,1.87172
4.78173,1.8619
4.78947,1.8596
4.79721,1.8475
4.80494,1.84103
4.81268,1.83695
4.82042,1.83989
4.82816,1.81741
4.83589,1.82154
4.84363,1.80369
4.85137,1.79996
4.85911,1.78975
4.86684,1.79346
4.87458,1.76943
4.88232,1.78774
4.89006,1.77885
4.89779,1.75408
4.90553,1.76719
4.91327,1.76609
4.92101,1.74669
4.92874,1.74457
4.93648,1.74581
4.94422,1.73917
4.95196,1.76516
4.95969,1.73882
4.96743,1.73365
4.97517,1.73723
4.98291,1.73965
4.99064,1.752
4.99838,1.753
5.00612,1.72656
5.01385,1.73438
5.02159,1.72346
5.02933,1.74319
5.03707,1.74998
5.0448,1.73489
5.05254,1.74155
5.06028,1.72901
5.06802,1.71777
5.07575,1.75403
5.08349,1.7373
5.09123,1.74624
5.09897,1.74082
5.1067,1.75045
5.11444,1.75515
5.12218,1.76392
5.12992,1.77437
5.13765,1.7629
5.14539,1.78129
5.15313,1.76354
5.16087,1.77205
5.1686,1.78161
5.17634,1.7937
5.18408,1.80173
5.19182,1.80057
5.19955,1.80834
5.20729,1.81252
5.21503,1.82441
5.22277,1.84992
5.2305,1.82397
5.23824,1.84431
5.24598,1.84733
5.25372,1.86341
5.26145,1.85512
5.26919,1.88761
5.27693,1.86694
5.28466,1.88301
5.2924,1.89095
5.30014,1.88361
5.30788,1.89651
5.31561,1.9081
5.32335,1.91566
5.33109,1.92072
5.33883,1.93107
5.34656,1.92226
5.3543,1.92622
5.36204,1.92825
5.36978,1.92648
5.37751,1.94495
5.38525,1.94126
5.39299,1.94814
5.40073,1.94518
5.40846,1.9515
5.4162,1.95445
5.42394,1.9554
5.43168,1.97523
5.43941,1.96243
5.44715,1.95705
5.45489,1.96555
5.46263,1.96725
5.47036,1.9751
5.4781,1.95835
5.48584,1.97264
5.49358,1.96516
5.50131,1.9631
5.50905,1.95361
5.51679,1.95965
5.52453,1.95958
5.53226,1.95671
5.54,1.95809
5.54774,1.96466
5.55547,1.96196
5.56321,1.96093
5.57095,1.96382
5.57869,1.97502
5.58642,1.97335
